,number,value,datetime_start,datetime_complete,duration,params_boosting_type,params_colsample_bytree,params_learning_rate,params_max_bin,params_max_depth,params_min_child_samples,params_num_leaves,params_reg_alpha,params_reg_lambda,params_subsample,params_subsample_freq,state,params_n_estimators
700,700,0.17793171586985326,2023-07-17 18:15:16.937942,2023-07-17 18:15:20.299689,0 days 00:00:03.361747,goss,0.45673198627404216,0.020862489346956323,36,7,11,36,2.6811834019156092e-08,0.00014029883744915502,,4,COMPLETE,730
517,517,0.17806525887176655,2023-07-17 17:56:53.209978,2023-07-17 17:56:55.699463,0 days 00:00:02.489485,goss,0.5972693298513518,0.026588205369811244,32,7,10,46,7.216393502791443e-07,1.535585052448199e-08,,5,COMPLETE,578
506,506,0.17807270249159665,2023-07-17 17:55:52.085744,2023-07-17 17:55:56.642059,0 days 00:00:04.556315,goss,0.33599789931572976,0.015721032971507343,36,6,10,27,6.525172413778466e-06,1.836573158625328e-05,,4,COMPLETE,992
122,122,0.17819963262996252,2023-07-17 17:29:17.598714,2023-07-17 17:29:22.980120,0 days 00:00:05.381406,goss,0.6742301323254349,0.01231927472548205,32,7,11,31,0.00023703667928819672,0.0002519488570531332,,5,COMPLETE,1000
946,946,0.17822017531187723,2023-07-17 18:40:55.757889,2023-07-17 18:40:58.088492,0 days 00:00:02.330603,goss,0.549657379573201,0.03302901017383437,32,7,11,95,0.004486800089876279,0.01958547334685821,,4,COMPLETE,498
578,578,0.1783052765866728,2023-07-17 18:00:44.849126,2023-07-17 18:00:47.446627,0 days 00:00:02.597501,goss,0.5209836535251536,0.07637052544466892,36,5,16,85,0.0001926317449334279,0.00017551832327489508,,5,COMPLETE,355
280,280,0.1783585247771447,2023-07-17 17:38:32.119972,2023-07-17 17:38:35.296946,0 days 00:00:03.176974,goss,0.5273884354919874,0.03094861729560041,46,7,14,44,3.168459967266356e-06,2.9538505301273765e-06,,6,COMPLETE,622
593,593,0.17838923315742344,2023-07-17 18:02:38.776375,2023-07-17 18:02:46.337929,0 days 00:00:07.561554,goss,0.5637197910676213,0.021749047285216094,32,9,9,82,0.0020416189497812747,2.3705392174151983e-07,,3,COMPLETE,689
107,107,0.1783894640487627,2023-07-17 17:27:39.607287,2023-07-17 17:27:44.822256,0 days 00:00:05.214969,goss,0.6651287092090686,0.013641855722216049,46,7,11,59,0.00012220322313447502,0.0001118727549579598,,4,COMPLETE,978
364,364,0.1784453144288194,2023-07-17 17:45:29.581952,2023-07-17 17:45:33.144284,0 days 00:00:03.562332,goss,0.6015246349702064,0.0223999369112993,36,7,11,38,3.2090995607781515e-07,3.9062917221471065e-08,,5,COMPLETE,757
247,247,0.1784657813550347,2023-07-17 17:36:26.533455,2023-07-17 17:36:30.183608,0 days 00:00:03.650153,goss,0.6620071557327162,0.01968111660145711,32,7,12,38,7.842463463664865e-05,1.355617811900454e-07,,5,COMPLETE,709
326,326,0.17850623166927315,2023-07-17 17:42:11.540677,2023-07-17 17:42:14.389960,0 days 00:00:02.849283,goss,0.4445588479945373,0.039279927162382926,39,7,10,38,3.6018490958226194e-08,7.237980719587826e-06,,4,COMPLETE,359
