,number,value,datetime_start,datetime_complete,duration,params_bagging_temperature,params_boosting_type,params_bootstrap_type,params_colsample_bylevel,params_depth,params_grow_policy,params_l2_leaf_reg,params_learning_rate,params_max_leaves,params_min_data_in_leaf,params_random_strength,params_subsample,state,params_n_estimators
827,827,0.23453825116568372,2023-07-13 02:21:39.892090,2023-07-13 02:22:15.387056,0 days 00:00:35.494966,,,MVS,0.7727983424785296,8,Depthwise,8.891398037390696,0.007535145493304211,,33,51.60965328087061,0.7688595291674668,COMPLETE,386
31,31,0.2345505912631966,2023-07-12 20:41:34.343906,2023-07-12 20:41:40.733532,0 days 00:00:06.389626,,,MVS,0.4427978322072581,6,Depthwise,10.84698789759229,0.033225677934321206,,24,53.201142303123994,0.44658343586500804,COMPLETE,13
686,686,0.23456453847749886,2023-07-13 00:18:36.557902,2023-07-13 00:18:55.705517,0 days 00:00:19.147615,,,MVS,0.4297372831236906,10,Depthwise,19.5702806169142,0.00867405054876694,,24,6.26145779276743,0.3744613094080787,COMPLETE,343
353,353,0.23456872038642895,2023-07-12 22:28:41.531091,2023-07-12 22:28:53.207853,0 days 00:00:11.676762,,,MVS,0.5435668051181869,9,Depthwise,95.74530032659628,0.031262691996489955,,29,45.16197606596661,0.347644263923926,COMPLETE,360
791,791,0.23457716842785656,2023-07-13 02:08:13.450429,2023-07-13 02:08:22.275364,0 days 00:00:08.824935,,,MVS,0.6062388411660664,10,Depthwise,9.290902599361475,0.022933164898047188,,22,19.43926665969928,0.3474146019003486,COMPLETE,435
486,486,0.2345821038121576,2023-07-12 23:06:13.242559,2023-07-12 23:06:42.091461,0 days 00:00:28.848902,,,MVS,0.7558538655237644,8,Depthwise,39.3928757007799,0.007851904294778864,,36,70.49513520775506,0.4565590813585892,COMPLETE,660
210,210,0.2345855968642847,2023-07-12 21:52:58.514506,2023-07-12 21:53:05.149359,0 days 00:00:06.634853,,,MVS,0.47319535150777353,10,Depthwise,8.900416478432446,0.03392966011493744,,29,41.479830776328505,0.3853998713542275,COMPLETE,1883
52,52,0.23465831155451033,2023-07-12 20:51:57.222382,2023-07-12 20:52:09.229002,0 days 00:00:12.006620,,,MVS,0.3857041554138554,9,Depthwise,62.0334891771693,0.0178328286596795,,32,24.73295934035425,0.3461240984196362,COMPLETE,1363
120,120,0.23465854178554452,2023-07-12 21:22:15.178126,2023-07-12 21:22:22.848468,0 days 00:00:07.670342,,,MVS,0.38343599644361187,8,Depthwise,9.802694890044215,0.02602984859167756,,27,27.331633116977603,0.4374061664568867,COMPLETE,2456
578,578,0.23467275648997923,2023-07-12 23:29:17.367457,2023-07-12 23:30:52.953947,0 days 00:01:35.586490,,,MVS,0.881430732647841,10,Depthwise,15.860786343938852,0.0036793280732941493,,31,76.36820112596384,0.9417979027564078,COMPLETE,1751
186,186,0.2347125584537445,2023-07-12 21:49:26.506635,2023-07-12 21:49:32.175909,0 days 00:00:05.669274,,,MVS,0.43128680599962455,10,Depthwise,28.699694887811564,0.04993880744303728,,30,55.17556225407597,0.33922243535894053,COMPLETE,1088
169,169,0.23471539764749225,2023-07-12 21:47:41.546760,2023-07-12 21:47:51.123790,0 days 00:00:09.577030,,,MVS,0.41657114283879537,9,Depthwise,9.955322646674295,0.02883307712310082,,22,47.87048052979889,0.48845225629314926,COMPLETE,2844
936,936,0.23471871631196295,2023-07-13 03:03:28.651070,2023-07-13 03:03:47.353962,0 days 00:00:18.702892,,,No,0.6333614457294188,10,Depthwise,6.23244605977502,0.015724577982096852,,34,15.034024293069635,,COMPLETE,495
192,192,0.23473287634624013,2023-07-12 21:50:03.491910,2023-07-12 21:50:09.810029,0 days 00:00:06.318119,,,MVS,0.4131669605185862,10,Depthwise,63.32217213055132,0.054558091486246525,,29,56.993805592951624,0.3822933799461543,COMPLETE,469
594,594,0.23476014885179847,2023-07-12 23:36:42.117353,2023-07-12 23:36:55.538046,0 days 00:00:13.420693,,,No,0.6296903464663074,8,Depthwise,11.65922838818296,0.021280004225092398,,29,8.599229066877072,,COMPLETE,666
875,875,0.23476502927377554,2023-07-13 02:38:08.133342,2023-07-13 02:38:13.084176,0 days 00:00:04.950834,,,MVS,0.5529109316749874,8,Depthwise,8.641353625778326,0.05009879332800024,,25,45.00512868726236,0.3947099077833074,COMPLETE,315
561,561,0.23476968755232638,2023-07-12 23:23:14.417896,2023-07-12 23:23:31.996479,0 days 00:00:17.578583,,,MVS,0.6515488596931405,8,Depthwise,98.32802236050787,0.026506181477695658,,23,45.73369095795886,0.38388321851178153,COMPLETE,1662
765,765,0.23485571747405865,2023-07-13 00:56:12.635939,2023-07-13 00:56:45.532884,0 days 00:00:32.896945,,,No,0.4418844958279895,10,Depthwise,64.80623736371152,0.017153278271601458,,30,44.69851978485079,,COMPLETE,1193
147,147,0.2348596094095679,2023-07-12 21:29:05.991661,2023-07-12 21:29:23.497918,0 days 00:00:17.506257,,,MVS,0.3533644046907769,9,Lossguide,94.97801191729664,0.02308635282494563,25.0,21,45.06845636065975,0.3162914029824634,COMPLETE,5999
889,889,0.234862757507654,2023-07-13 02:42:49.527864,2023-07-13 02:43:34.716683,0 days 00:00:45.188819,,,MVS,0.39160732875044135,8,Depthwise,11.681077389313955,0.002810466764255304,,27,64.77892604595506,0.3118276397868987,COMPLETE,1262
224,224,0.23489232756880718,2023-07-12 21:55:43.439580,2023-07-12 21:55:52.358224,0 days 00:00:08.918644,,,MVS,0.43502640922442076,9,Depthwise,11.369882645196562,0.018467318539972775,,36,49.88358599626994,0.3724903920687269,COMPLETE,1604
138,138,0.23490999094722406,2023-07-12 21:27:24.456720,2023-07-12 21:27:29.094114,0 days 00:00:04.637394,,,MVS,0.33852604411213605,9,Depthwise,23.682107098538943,0.04232744828226053,,33,40.79223695048172,0.3506882262347542,COMPLETE,853
347,347,0.23492178124579843,2023-07-12 22:27:48.180295,2023-07-12 22:28:03.895097,0 days 00:00:15.714802,,,Bernoulli,0.3800987535408905,9,Depthwise,60.42863997442147,0.02151900056629741,,23,6.501073702971123,0.3404253708591606,COMPLETE,1315
288,288,0.23495689798992375,2023-07-12 22:08:28.987875,2023-07-12 22:08:34.491091,0 days 00:00:05.503216,,,MVS,0.41953760126650425,10,Depthwise,42.66388625631212,0.05324657766940497,,38,22.91168825347018,0.462868532638028,COMPLETE,721
56,56,0.2349692808233719,2023-07-12 20:52:43.607086,2023-07-12 20:53:03.142422,0 days 00:00:19.535336,,,MVS,0.34102734986002137,10,Depthwise,92.93547037558461,0.013001723523082069,,41,28.54654178984694,0.4318567902190596,COMPLETE,364
536,536,0.23497378572904978,2023-07-12 23:18:07.781109,2023-07-12 23:18:13.873330,0 days 00:00:06.092221,,,MVS,0.8234457710278749,8,Depthwise,16.73134822325274,0.03797581105815942,,28,50.927215643915815,0.3009974678724443,COMPLETE,1122
657,657,0.23502311938771708,2023-07-13 00:01:34.658396,2023-07-13 00:01:56.358772,0 days 00:00:21.700376,,,MVS,0.484608830607789,10,Depthwise,13.809138829878435,0.011817928132598712,,28,49.36342644384305,0.6298936887250821,COMPLETE,2169
390,390,0.2350300815487099,2023-07-12 22:37:46.924483,2023-07-12 22:38:10.313242,0 days 00:00:23.388759,,,MVS,0.45396040522929904,8,Lossguide,25.13949040189467,0.011007226424765326,68.0,31,87.8419089800585,0.6074155395301171,COMPLETE,521
346,346,0.2350587597786419,2023-07-12 22:27:37.256485,2023-07-12 22:27:48.178932,0 days 00:00:10.922447,,,Bernoulli,0.39639111473823957,9,Depthwise,37.861977958769934,0.03029239365000054,,30,43.01096401307158,0.49423778617251335,COMPLETE,389
599,599,0.23506084934477245,2023-07-12 23:37:57.699855,2023-07-12 23:38:03.419955,0 days 00:00:05.720100,,,MVS,0.3558201080167671,7,Depthwise,38.14842666564602,0.039834708685970895,,25,49.60424993903394,0.3001949543736215,COMPLETE,155
834,834,0.23509316716446033,2023-07-13 02:25:31.099030,2023-07-13 02:25:49.178717,0 days 00:00:18.079687,,,MVS,0.9780247116347194,10,Depthwise,13.04531410308466,0.017493854444563806,,24,87.39451552844935,0.4837124891880111,COMPLETE,648
188,188,0.23514493778823486,2023-07-12 21:49:37.284005,2023-07-12 21:49:42.170832,0 days 00:00:04.886827,,,MVS,0.38844180394563477,10,Depthwise,12.827688542732583,0.05675178562343477,,23,51.231820919413934,0.3143592786302142,COMPLETE,1815
193,193,0.2351495077197138,2023-07-12 21:50:09.811395,2023-07-12 21:50:15.409966,0 days 00:00:05.598571,,,MVS,0.4001549074666281,10,Depthwise,19.814197901565066,0.07317776376584992,,21,42.98082332001035,0.4093447478469129,COMPLETE,250
437,437,0.23514969222190152,2023-07-12 22:51:06.002342,2023-07-12 22:51:11.596596,0 days 00:00:05.594254,,,MVS,0.38778236965617896,10,Depthwise,8.040329635995244,0.03152685760604297,,33,89.11534667581095,0.3116810456118098,COMPLETE,3571
566,566,0.2351685959477083,2023-07-12 23:25:49.128880,2023-07-12 23:26:41.962464,0 days 00:00:52.833584,,,MVS,0.5853615171783051,7,Depthwise,15.00792058477705,0.0039011137474623653,,30,43.00082841045823,0.7822858627863376,COMPLETE,833
75,75,0.23520120878384082,2023-07-12 21:05:00.224313,2023-07-12 21:05:52.790474,0 days 00:00:52.566161,35.169003301982286,,Bayesian,,10,Depthwise,44.586277774692086,0.014013458381600946,,48,31.69856299471332,,COMPLETE,61
53,53,0.23522128380499263,2023-07-12 20:52:09.230222,2023-07-12 20:52:24.200255,0 days 00:00:14.970033,,,MVS,0.3938599139350265,9,Depthwise,66.96959565395416,0.016480689012450832,,30,26.27243347175395,0.4020986971863749,COMPLETE,2423
862,862,0.2352282609437325,2023-07-13 02:32:59.381765,2023-07-13 02:33:04.185908,0 days 00:00:04.804143,,,MVS,0.41574686593385735,10,Depthwise,3.9348542231326102,0.03306063402049094,,33,65.0027869758227,0.30020148733868407,COMPLETE,1752
184,184,0.23522943016869796,2023-07-12 21:49:17.889719,2023-07-12 21:49:21.125124,0 days 00:00:03.235405,,,MVS,0.4412637520556953,10,Depthwise,12.760461252054663,0.09057345617804934,,27,53.505135187367536,0.3286863623800777,COMPLETE,4242
453,453,0.2352415277766622,2023-07-12 22:59:25.359650,2023-07-12 22:59:47.440795,0 days 00:00:22.081145,,,MVS,0.3957219278533438,10,Depthwise,5.232702493241463,0.006400599505831694,,32,92.78329985018094,0.35740459316506423,COMPLETE,1655
960,960,0.2352535940139271,2023-07-13 03:14:27.680984,2023-07-13 03:14:44.362221,0 days 00:00:16.681237,,,No,0.8000815261884404,10,Depthwise,33.47965273684504,0.01651844936133416,,72,93.00381252415643,,COMPLETE,312
744,744,0.2352595264282611,2023-07-13 00:50:14.311462,2023-07-13 00:50:19.318298,0 days 00:00:05.006836,,,MVS,0.4350687187722452,9,Depthwise,7.938948307965204,0.03662651894652517,,34,9.465248937879023,0.4174878246165144,COMPLETE,1485
668,668,0.2352809638637004,2023-07-13 00:06:48.688179,2023-07-13 00:07:01.496178,0 days 00:00:12.807999,,,MVS,0.6192241853508759,10,Depthwise,38.063568490583,0.022361913989657714,,21,2.9918551100530966,0.33775043062838933,COMPLETE,507
243,243,0.23528530588731217,2023-07-12 21:59:13.518618,2023-07-12 21:59:47.924313,0 days 00:00:34.405695,,,MVS,0.4091937183090439,9,Depthwise,62.492412129734646,0.00822404299165825,,20,47.010546976746866,0.3247933419978205,COMPLETE,586
170,170,0.23531090522024606,2023-07-12 21:47:51.125316,2023-07-12 21:48:03.002359,0 days 00:00:11.877043,,,MVS,0.3622658222621069,10,Depthwise,64.3037082129009,0.037758628685509964,,19,42.37971438244293,0.3439833576561446,COMPLETE,1829
876,876,0.2353171673880556,2023-07-13 02:38:13.085896,2023-07-13 02:39:09.100324,0 days 00:00:56.014428,,,MVS,0.5054384710155201,8,Depthwise,15.130009789625047,0.0035616019458802575,,28,62.276152824565855,0.5956827446530993,COMPLETE,2367
273,273,0.23536075207060297,2023-07-12 22:06:23.728494,2023-07-12 22:07:05.676779,0 days 00:00:41.948285,,,MVS,0.9972120934613913,10,Depthwise,15.909272721563598,0.0061964703514431965,,23,39.79672184461364,0.36695166364697746,COMPLETE,2196
429,429,0.23537064312110345,2023-07-12 22:50:02.454805,2023-07-12 22:50:07.100648,0 days 00:00:04.645843,,,MVS,0.4139157780006318,10,Depthwise,4.259351600038169,0.04202019598286233,,28,87.04986867720642,0.30001745955193304,COMPLETE,1008
652,652,0.2353736388126011,2023-07-13 00:01:13.427424,2023-07-13 00:01:18.756503,0 days 00:00:05.329079,,,MVS,0.8600610388178271,10,Depthwise,29.69396294455899,0.05198623455521419,,34,5.453815916757586,0.39737437319455016,COMPLETE,777
105,105,0.2353957696495029,2023-07-12 21:18:17.654235,2023-07-12 21:18:39.878247,0 days 00:00:22.224012,,,Bernoulli,0.4649272633457663,9,Depthwise,98.70414234333217,0.019812226375030512,,30,37.51369676386496,0.4090830462185647,COMPLETE,747
55,55,0.23541785554475783,2023-07-12 20:52:34.753790,2023-07-12 20:52:43.605809,0 days 00:00:08.852019,,,MVS,0.3824145807715399,9,Depthwise,28.033559786865716,0.01771080118076049,,33,23.536749621930994,0.3501435799628542,COMPLETE,0
434,434,0.23542709533479156,2023-07-12 22:50:47.653136,2023-07-12 22:50:56.754644,0 days 00:00:09.101508,,,MVS,0.42774167952038783,10,Depthwise,17.994964583581204,0.037761623015130384,,27,90.45096704933717,0.635085350562277,COMPLETE,224
929,929,0.23543664437581405,2023-07-13 03:01:58.294512,2023-07-13 03:02:20.227541,0 days 00:00:21.933029,,,MVS,0.6757460442115482,10,Depthwise,14.025533623458115,0.008401135412262168,,41,92.17271415681031,0.46417686087611254,COMPLETE,324
989,989,0.23544841345343986,2023-07-13 03:34:22.042287,2023-07-13 03:34:35.616302,0 days 00:00:13.574015,,,MVS,0.6957036622237871,9,Depthwise,5.387682687872442,0.01384362181520627,,24,50.95641136682085,0.34709939359460845,COMPLETE,701
98,98,0.23548270094089208,2023-07-12 21:16:53.864258,2023-07-12 21:17:19.065825,0 days 00:00:25.201567,,,MVS,0.4329322929594471,9,Lossguide,89.03114954410943,0.017354506132294355,39.0,24,38.3189485018007,0.42980887904475695,COMPLETE,867
57,57,0.23548867932870104,2023-07-12 20:53:03.143750,2023-07-12 20:53:21.848181,0 days 00:00:18.704431,,,MVS,0.33857327487935596,10,Depthwise,94.90145478225557,0.010769361431679864,,42,35.129638710469536,0.3432396158187371,COMPLETE,1189
662,662,0.23551293549373659,2023-07-13 00:04:16.449009,2023-07-13 00:04:25.061104,0 days 00:00:08.612095,,,MVS,0.8395125211033665,10,Depthwise,15.83789028406048,0.025275803836766225,,35,88.4104046899586,0.34838280600690613,COMPLETE,314
35,35,0.23552237615204152,2023-07-12 20:41:50.563302,2023-07-12 20:41:56.286882,0 days 00:00:05.723580,,,MVS,0.40923448029880205,7,Depthwise,2.2498232032348904,0.03359441790200681,,26,40.41625022489089,0.4776341469060291,COMPLETE,671
162,162,0.2355435324427126,2023-07-12 21:31:12.050634,2023-07-12 21:31:18.128290,0 days 00:00:06.077656,,,MVS,0.37870232128219194,10,Depthwise,32.94037145938349,0.05891662541151583,,20,51.106002145809455,0.31857633554035664,COMPLETE,573
746,746,0.23555066751532877,2023-07-13 00:50:30.250138,2023-07-13 00:51:23.147268,0 days 00:00:52.897130,,,Bernoulli,0.7619886217239971,7,Depthwise,99.69111215123486,0.008142248937394672,,41,93.77831364629239,0.806663063015756,COMPLETE,855
341,341,0.23557927645852694,2023-07-12 22:25:51.009319,2023-07-12 22:26:08.692690,0 days 00:00:17.683371,,,Bernoulli,0.3826875338542407,9,Depthwise,86.17990087319406,0.028251944947253537,,21,23.802672134098113,0.3230400266899012,COMPLETE,834
730,730,0.23559711846586523,2023-07-13 00:39:32.438326,2023-07-13 00:39:40.579248,0 days 00:00:08.140922,,,MVS,0.3260358953042861,7,Depthwise,29.622739566502844,0.020275166792218063,,39,96.65798042401215,0.34141329215976574,COMPLETE,845
998,998,0.23560531872352797,2023-07-13 03:36:53.608080,2023-07-13 03:37:02.654819,0 days 00:00:09.046739,,,MVS,0.6269095540855806,10,Depthwise,38.38139737926451,0.038365596958539444,,39,49.091377141768845,0.6561820010427231,COMPLETE,1341
126,126,0.23561905305600572,2023-07-12 21:23:19.019295,2023-07-12 21:23:25.725253,0 days 00:00:06.705958,,,Bernoulli,0.493743836027085,9,Depthwise,7.3408582994622735,0.038972318428168444,,22,23.653455906793432,0.32110219721920774,COMPLETE,41
125,125,0.23562924248624859,2023-07-12 21:23:07.730875,2023-07-12 21:23:19.017931,0 days 00:00:11.287056,,,MVS,0.4077769942246121,9,Depthwise,17.144028194872682,0.022590233002758146,,18,21.152968718463327,0.33977008938194636,COMPLETE,889
776,776,0.23563387474799002,2023-07-13 00:59:30.805295,2023-07-13 00:59:34.329526,0 days 00:00:03.524231,,,MVS,0.4334570147111633,7,Depthwise,19.14188356865555,0.08710581953460651,,35,51.5726396254344,0.546762666114769,COMPLETE,173
344,344,0.23564641891713223,2023-07-12 22:27:17.525039,2023-07-12 22:27:33.799078,0 days 00:00:16.274039,,,Bernoulli,0.5381351299097474,6,Depthwise,96.70376617259289,0.034614385037993765,,20,52.40207005932247,0.3228471006936559,COMPLETE,464
264,264,0.23564837482588288,2023-07-12 22:02:24.753122,2023-07-12 22:02:32.234217,0 days 00:00:07.481095,,,MVS,0.35211344997802707,10,Depthwise,65.34378951546408,0.060713050546494736,,27,38.0279622847833,0.4346096075717416,COMPLETE,1325
233,233,0.23565613435980845,2023-07-12 21:57:07.162520,2023-07-12 21:57:12.437989,0 days 00:00:05.275469,,,MVS,0.5352292168044611,9,Depthwise,21.747786854082918,0.05377349674849914,,31,45.57404345901503,0.49156324386696526,COMPLETE,3568
576,576,0.23570734992746983,2023-07-12 23:28:43.193734,2023-07-12 23:28:57.687351,0 days 00:00:14.493617,,,MVS,0.3426952047781927,8,Depthwise,10.120488431905049,0.008577005847858973,,33,47.798849867387915,0.3118773334875959,COMPLETE,896
404,404,0.23571756277664413,2023-07-12 22:39:18.067442,2023-07-12 22:39:24.955663,0 days 00:00:06.888221,,,MVS,0.7196227047057381,10,Depthwise,2.2121245764915445,0.04354838809560797,,35,58.80499278537383,0.6481788901651376,COMPLETE,393
148,148,0.23574030271469365,2023-07-12 21:29:23.499330,2023-07-12 21:29:32.975446,0 days 00:00:09.476116,,,MVS,0.37901066789072735,9,Depthwise,38.181551903574324,0.04772286536125629,,15,48.90755889971606,0.30648222553817056,COMPLETE,360
366,366,0.23576727507197276,2023-07-12 22:34:41.675419,2023-07-12 22:34:46.220091,0 days 00:00:04.544672,,,MVS,0.583467234948666,7,Lossguide,2.143875405518642,0.043520102809576806,21.0,33,44.571798628254285,0.3598809409643523,COMPLETE,793
866,866,0.23577597155559332,2023-07-13 02:35:59.076729,2023-07-13 02:36:05.405586,0 days 00:00:06.328857,,,MVS,0.9947436325347674,8,Depthwise,10.492631099429447,0.038675948841750935,,28,54.14220925479125,0.32128622567553994,COMPLETE,100
110,110,0.2358026590027014,2023-07-12 21:19:21.927868,2023-07-12 21:19:29.963840,0 days 00:00:08.035972,,,MVS,0.4438788587466075,9,Depthwise,65.63864726235138,0.03336885726376414,,36,28.40900661690182,0.32703239835611714,COMPLETE,233
102,102,0.23580315034778399,2023-07-12 21:17:52.284068,2023-07-12 21:18:03.370110,0 days 00:00:11.086042,,,MVS,0.4227682677514917,9,Depthwise,52.500424999983366,0.020828667273477437,,38,35.350630044001065,0.3799037167433074,COMPLETE,830
104,104,0.23581146690029103,2023-07-12 21:18:11.373734,2023-07-12 21:18:17.652897,0 days 00:00:06.279163,,,MVS,0.4535288544445481,9,Depthwise,11.13450698770499,0.030184997277554207,,33,33.853718971730544,0.3961519161007759,COMPLETE,377
222,222,0.2358131727558925,2023-07-12 21:54:58.175993,2023-07-12 21:55:10.652546,0 days 00:00:12.476553,,,MVS,0.42217037987157596,9,Depthwise,33.73374173376057,0.025001475406799062,,25,51.61820531048027,0.48658686272456053,COMPLETE,158
203,203,0.23581324786681024,2023-07-12 21:51:17.529641,2023-07-12 21:51:26.306476,0 days 00:00:08.776835,,,MVS,0.41768788291090575,10,Depthwise,60.68994974808226,0.027405433645306503,,31,18.134836720272315,0.35349972829826487,COMPLETE,265
330,330,0.23588156206940894,2023-07-12 22:21:08.305000,2023-07-12 22:21:11.649403,0 days 00:00:03.344403,,,MVS,0.47009084078039426,8,Depthwise,19.5082142970568,0.10697901966824064,,25,54.58834191828022,0.315106341241396,COMPLETE,1096
300,300,0.23588426031979676,2023-07-12 22:14:46.168384,2023-07-12 22:14:59.060596,0 days 00:00:12.892212,,,MVS,0.4251384826632361,10,Depthwise,67.11411380595644,0.021161297593979222,,37,50.00493583681481,0.47754274207317954,COMPLETE,1193
384,384,0.2359116070332244,2023-07-12 22:37:01.484477,2023-07-12 22:37:18.604240,0 days 00:00:17.119763,,,MVS,0.646063178606932,7,Depthwise,6.0829403895655965,0.014120053381017569,,25,70.61588569094516,0.6166431790850364,COMPLETE,564
625,625,0.2359310039970665,2023-07-12 23:44:36.728406,2023-07-12 23:44:54.645416,0 days 00:00:17.917010,,,MVS,0.43998069858971633,10,Depthwise,43.777050853025784,0.02443514543899313,,23,95.26334885043487,0.6445563182615068,COMPLETE,834
549,549,0.2359402492430685,2023-07-12 23:21:16.284325,2023-07-12 23:21:23.047159,0 days 00:00:06.762834,,,MVS,0.4130639122095986,10,Lossguide,5.934576563630895,0.05127783091105572,69.0,26,38.66216098346796,0.6092679700330814,COMPLETE,754
757,757,0.23594259634205061,2023-07-13 00:53:54.104681,2023-07-13 00:54:56.807079,0 days 00:01:02.702398,,,MVS,0.982515042337907,9,Depthwise,20.06801672892779,0.004120014173299024,,22,68.14766571128075,0.3885033993763216,COMPLETE,1007
868,868,0.23594433960382588,2023-07-13 02:36:55.224131,2023-07-13 02:37:09.372984,0 days 00:00:14.148853,,,Bernoulli,0.6527549638576777,10,Depthwise,30.211625241157265,0.030399836799325515,,23,48.9729330533317,0.476507711365982,COMPLETE,4717
62,62,0.2359943284933066,2023-07-12 21:02:51.289518,2023-07-12 21:03:11.366772,0 days 00:00:20.077254,,,MVS,0.5329157390440727,10,Depthwise,18.201115653563136,0.006695951906405436,,56,19.411379775349697,0.5176887835656627,COMPLETE,1587
252,252,0.23602138668205586,2023-07-12 22:01:14.168209,2023-07-12 22:01:21.644835,0 days 00:00:07.476626,,,MVS,0.3711202077493037,9,Lossguide,16.27003243311278,0.02131304646775527,60.0,34,55.16078412890992,0.3144673835997326,COMPLETE,647
438,438,0.236024523342059,2023-07-12 22:51:11.598089,2023-07-12 22:51:18.303756,0 days 00:00:06.705667,,,MVS,0.971092724629572,10,Depthwise,19.113205886588982,0.04991708744970628,,29,99.28785193587402,0.3227958577367356,COMPLETE,602
648,648,0.23603405056538507,2023-07-13 00:00:37.710678,2023-07-13 00:00:42.253999,0 days 00:00:04.543321,,,MVS,0.4212230657087576,10,Depthwise,20.756257320657696,0.05979004858600211,,23,61.006990917622225,0.313801120181735,COMPLETE,2379
343,343,0.23605845602610015,2023-07-12 22:26:58.421503,2023-07-12 22:27:17.523610,0 days 00:00:19.102107,,,Bernoulli,0.35040279655419926,9,Lossguide,52.878455441109885,0.024590677833621902,52.0,22,48.038871164319,0.4447191550743055,COMPLETE,604
772,772,0.23609136556804428,2023-07-13 00:58:27.696698,2023-07-13 00:59:14.456207,0 days 00:00:46.759509,,,MVS,0.6240412057061461,8,Depthwise,25.500042131296272,0.003310992965610787,,28,79.48494072311001,0.30054967711716934,COMPLETE,719
907,907,0.23610237415767227,2023-07-13 02:56:37.304399,2023-07-13 02:56:41.672761,0 days 00:00:04.368362,,,MVS,0.4683334089875512,10,Depthwise,20.16259151283908,0.06992398834181397,,35,91.24080100276569,0.40808358432972913,COMPLETE,702
266,266,0.23611222289621803,2023-07-12 22:02:40.710996,2023-07-12 22:02:50.822281,0 days 00:00:10.111285,,,Bernoulli,0.3654809916802869,10,Depthwise,21.213527422852433,0.04370364908781487,,20,18.26817412637043,0.5412970835798224,COMPLETE,665
551,551,0.23611449729270864,2023-07-12 23:21:28.238060,2023-07-12 23:21:31.481802,0 days 00:00:03.243742,,,Bernoulli,0.7058114979248689,7,Depthwise,40.657002455019956,0.17612632953233476,,35,12.593306012370778,0.3504923470630135,COMPLETE,665
74,74,0.23612993795670906,2023-07-12 21:04:36.891049,2023-07-12 21:05:00.222963,0 days 00:00:23.331914,,,MVS,0.5486971057686761,10,Depthwise,22.702272880616576,0.01006223521758467,,27,26.232600812518662,0.5169710566365618,COMPLETE,1880
21,21,0.23616783801442937,2023-07-12 20:35:37.567451,2023-07-12 20:35:48.774656,0 days 00:00:11.207205,,,Bernoulli,0.7811217520241501,8,Depthwise,10.493810501727967,0.028998019048939665,,17,79.98746949079896,0.30462459679816034,COMPLETE,501
847,847,0.23617119743092901,2023-07-13 02:26:52.108836,2023-07-13 02:26:57.072480,0 days 00:00:04.963644,,,MVS,0.6859397836180267,8,Depthwise,10.920975164888459,0.03909147701595966,,34,66.21749836309424,0.31232756646007714,COMPLETE,450
565,565,0.23621776485753104,2023-07-12 23:25:43.172255,2023-07-12 23:25:49.127328,0 days 00:00:05.955073,,,MVS,0.3547966758687787,8,Depthwise,36.862299111096505,0.036886950195104434,,28,4.577775204019115,0.3274188593438811,COMPLETE,2786
504,504,0.23622781349150845,2023-07-12 23:10:33.032911,2023-07-12 23:10:40.539979,0 days 00:00:07.507068,,,MVS,0.8359781065602954,8,Lossguide,10.780850042034249,0.030181168642368434,54.0,32,59.62579469511291,0.34914511579207225,COMPLETE,951
121,121,0.23629348644308665,2023-07-12 21:22:22.849928,2023-07-12 21:22:35.484808,0 days 00:00:12.634880,,,MVS,0.36059052550599546,9,Depthwise,46.358163667948,0.015743003006327114,,36,32.618785541997035,0.3614260187506594,COMPLETE,90
260,260,0.23629518317032314,2023-07-12 22:01:55.458580,2023-07-12 22:02:05.513089,0 days 00:00:10.054509,,,MVS,0.3637886701574125,10,Depthwise,43.20384986265398,0.03641959959847849,,22,49.723935046080186,0.39307129284077735,COMPLETE,273
943,943,0.23630790418827868,2023-07-13 03:07:59.426814,2023-07-13 03:08:12.949119,0 days 00:00:13.522305,,,MVS,0.8163029759182289,10,Depthwise,9.214199986979557,0.017340425887999934,,33,88.93036165608305,0.45821465599157385,COMPLETE,642
361,361,0.23631798766061946,2023-07-12 22:33:57.331260,2023-07-12 22:34:12.305056,0 days 00:00:14.973796,,,MVS,0.5880164031517926,9,Depthwise,44.66771645607014,0.018935299300728025,,29,28.349130627205678,0.4345713481780941,COMPLETE,296
261,261,0.23636622423792666,2023-07-12 22:02:05.514430,2023-07-12 22:02:08.492262,0 days 00:00:02.977832,,,MVS,0.3032320687994832,9,Depthwise,10.243911561432125,0.0929535528422251,,32,43.6168457524135,0.3514430555345391,COMPLETE,1365
334,334,0.23636932112110698,2023-07-12 22:21:38.726231,2023-07-12 22:22:01.292722,0 days 00:00:22.566491,,,MVS,0.5989686018812989,9,Depthwise,9.870756625629603,0.012964329022555982,,23,46.08112115144874,0.6131044154509598,COMPLETE,1170
112,112,0.23639413737405612,2023-07-12 21:19:38.105735,2023-07-12 21:19:49.236562,0 days 00:00:11.130827,,,MVS,0.38900038712868046,9,Depthwise,64.12502330983224,0.020253714335708977,,34,33.62789534620845,0.3695706438519715,COMPLETE,858
182,182,0.236415808114998,2023-07-12 21:49:06.567960,2023-07-12 21:49:12.056708,0 days 00:00:05.488748,,,MVS,0.3948787623679443,10,Depthwise,19.817517740001644,0.04122834112170998,,33,40.20617489920049,0.5116381135348695,COMPLETE,570
