,number,value,datetime_start,datetime_complete,duration,params_boosting_type,params_colsample_bytree,params_learning_rate,params_max_bin,params_max_depth,params_min_child_samples,params_num_leaves,params_reg_alpha,params_reg_lambda,params_subsample,params_subsample_freq,state,params_n_estimators
679,679,0.1868602293370878,2023-07-06 20:09:55.358448,2023-07-06 20:09:58.019317,0 days 00:00:02.660869,goss,0.5951256157281605,0.024287872624533163,94,6,9,8,0.20476787062402033,3.160809294883513e-08,,7,COMPLETE,455
151,151,0.18687164100482095,2023-07-06 19:33:36.200813,2023-07-06 19:33:39.319063,0 days 00:00:03.118250,goss,0.4739012857651624,0.030539447910409637,134,7,8,17,6.228665946721678e-05,0.05713564430857718,,1,COMPLETE,297
954,954,0.1868763590651462,2023-07-06 20:32:41.529109,2023-07-06 20:32:49.855669,0 days 00:00:08.326560,goss,0.5242218147916904,0.0056176976540166425,80,4,13,30,0.00085114263128382,0.009564871504878563,,7,COMPLETE,1647
460,460,0.18690140041634856,2023-07-06 19:50:40.731851,2023-07-06 19:50:42.232384,0 days 00:00:01.500533,goss,0.3582495462858736,0.048477210153821226,102,5,5,6,0.11014816057683707,2.504605257093819e-05,,7,COMPLETE,187
949,949,0.18690363420245926,2023-07-06 20:32:16.436034,2023-07-06 20:32:22.303058,0 days 00:00:05.867024,goss,0.5602369209183992,0.008994675687649207,65,5,7,11,1.998328298872474e-05,2.119868486785944e-08,,5,COMPLETE,1114
975,975,0.18691453565128424,2023-07-06 20:34:06.081974,2023-07-06 20:34:09.517008,0 days 00:00:03.435034,goss,0.5231946573197277,0.01653222157520606,84,4,11,37,0.10332171307319175,0.05290794028015056,,3,COMPLETE,490
154,154,0.1869453017850748,2023-07-06 19:33:46.450436,2023-07-06 19:33:49.315776,0 days 00:00:02.865340,goss,0.458167626215872,0.033895944371748477,121,8,5,10,0.0001518183475967972,0.15007001637963266,,1,COMPLETE,216
495,495,0.18697851781084712,2023-07-06 19:52:13.085282,2023-07-06 19:52:14.328424,0 days 00:00:01.243142,goss,0.48009703465287623,0.06454279684547322,91,6,12,10,7.418380280808509e-07,0.023295346248379527,,4,COMPLETE,125
617,617,0.18700595655517288,2023-07-06 20:03:27.452709,2023-07-06 20:03:33.020717,0 days 00:00:05.568008,goss,0.663141645849906,0.04808180844073049,71,8,9,29,4.298859158901033e-06,0.0009129491232310792,,7,COMPLETE,202
175,175,0.18706605773445178,2023-07-06 19:34:42.128564,2023-07-06 19:34:45.578709,0 days 00:00:03.450145,goss,0.5336483529915071,0.02169193046507289,82,8,11,22,3.977985062865412e-06,0.0074257951975329785,,1,COMPLETE,316
934,934,0.18707064638026405,2023-07-06 20:30:41.642518,2023-07-06 20:30:43.254716,0 days 00:00:01.612198,goss,0.45293998274508723,0.05423850282654024,80,7,7,24,0.02933123584637678,0.006919902680751025,,7,COMPLETE,133
193,193,0.18712204750282052,2023-07-06 19:35:41.115377,2023-07-06 19:35:45.377347,0 days 00:00:04.261970,goss,0.5352997932339757,0.018058885197024192,85,9,7,23,2.046754710313262e-05,0.0019490499668525015,,1,COMPLETE,366
263,263,0.18712675252088637,2023-07-06 19:40:24.881353,2023-07-06 19:40:31.917188,0 days 00:00:07.035835,goss,0.5153783517937277,0.007721795390674195,88,10,11,23,1.4770517451575025e-05,0.0412183092941497,,1,COMPLETE,1100
296,296,0.18719034572244242,2023-07-06 19:42:25.241083,2023-07-06 19:42:29.041469,0 days 00:00:03.800386,goss,0.5366001315030955,0.01804798265897159,78,9,9,16,2.7601259373551695e-05,0.00019062576646987906,,4,COMPLETE,372
262,262,0.18720577486788662,2023-07-06 19:40:22.364950,2023-07-06 19:40:24.880575,0 days 00:00:02.515625,goss,0.534004122214402,0.028423999871910886,81,9,8,27,2.182098756207442e-05,0.0035525348111159977,,1,COMPLETE,229
476,476,0.18722637598296418,2023-07-06 19:51:34.014599,2023-07-06 19:51:35.616836,0 days 00:00:01.602237,goss,0.46232751331220195,0.056183977321795545,129,6,11,10,2.353435293105025e-07,0.0166120178199494,,4,COMPLETE,177
285,285,0.1872381700264827,2023-07-06 19:41:38.576682,2023-07-06 19:41:43.436940,0 days 00:00:04.860258,goss,0.5446534829338505,0.010371899040931646,82,5,15,29,3.869290022997788e-06,0.0006696882350651762,,5,COMPLETE,878
81,81,0.1872522951261631,2023-07-06 19:31:19.220338,2023-07-06 19:31:21.606624,0 days 00:00:02.386286,gbdt,0.4467559792462956,0.12823917561202117,93,8,13,67,0.022970435957299265,9.967001437327976,0.5813443344702641,2,COMPLETE,188
912,912,0.187253587464933,2023-07-06 20:29:09.531664,2023-07-06 20:29:12.859666,0 days 00:00:03.328002,goss,0.4457461670956718,0.014863730538531872,83,6,9,8,3.902667000990652e-05,4.0768081884442604e-06,,4,COMPLETE,576
526,526,0.18727877913099542,2023-07-06 19:54:30.249037,2023-07-06 19:54:39.007157,0 days 00:00:08.758120,goss,0.3645287866896286,0.005482499849432583,76,5,10,19,1.5258381585002078e-07,2.1038119851690566e-06,,4,COMPLETE,1734
138,138,0.18728172835145857,2023-07-06 19:33:04.623591,2023-07-06 19:33:06.056808,0 days 00:00:01.433217,goss,0.44222859014300403,0.09977266371914696,61,8,5,9,4.314966838523846e-05,0.24612949215780808,,1,COMPLETE,94
159,159,0.1873041250061212,2023-07-06 19:33:59.010362,2023-07-06 19:34:01.216069,0 days 00:00:02.205707,goss,0.49060833402852533,0.05620882748402811,94,8,7,19,0.00017365383219806145,0.009348899861235375,,1,COMPLETE,139
332,332,0.18730981983011913,2023-07-06 19:44:35.100717,2023-07-06 19:44:37.445297,0 days 00:00:02.344580,goss,0.3526218822069568,0.030083259516177435,87,8,14,24,2.6828280256329427e-06,1.9887533562506475e-05,,1,COMPLETE,386
291,291,0.18732755152485672,2023-07-06 19:42:06.917165,2023-07-06 19:42:10.808724,0 days 00:00:03.891559,goss,0.560936960609806,0.013555261916086846,84,9,14,11,6.370221776356551e-06,0.0009934290440456104,,3,COMPLETE,589
304,304,0.1873502408462312,2023-07-06 19:43:05.885404,2023-07-06 19:43:10.114440,0 days 00:00:04.229036,goss,0.5052563875024407,0.01395707297820168,87,9,13,23,5.6161801348103095e-05,1.2885078565607766e-06,,4,COMPLETE,685
91,91,0.18735155580424862,2023-07-06 19:31:38.315242,2023-07-06 19:31:39.960128,0 days 00:00:01.644886,goss,0.4440024407891515,0.0895092269259776,70,7,12,62,0.0009382757311346423,0.23372307454026453,,1,COMPLETE,136
275,275,0.1873838430734284,2023-07-06 19:41:03.525747,2023-07-06 19:41:06.733487,0 days 00:00:03.207740,goss,0.531246939213412,0.020799586987937237,102,5,8,30,3.3746587508390365e-05,0.00447525645287587,,4,COMPLETE,418
331,331,0.18739365744285086,2023-07-06 19:44:28.337139,2023-07-06 19:44:35.099920,0 days 00:00:06.762781,goss,0.485110187245371,0.006675458444391825,81,4,11,31,7.481505233210932e-06,0.0009723087750463811,,1,COMPLETE,1499
186,186,0.187414477064741,2023-07-06 19:35:15.944488,2023-07-06 19:35:19.333294,0 days 00:00:03.388806,goss,0.5043619297702894,0.028383833399845147,86,9,9,24,9.684561885361453e-06,0.005500814817566995,,1,COMPLETE,323
223,223,0.18741949043172598,2023-07-06 19:37:24.074942,2023-07-06 19:37:29.428552,0 days 00:00:05.353610,goss,0.5428150448955638,0.012129652969223057,91,9,12,26,1.8648441326759847e-05,0.005419341013149479,,5,COMPLETE,653
548,548,0.18742981924044094,2023-07-06 19:56:24.916742,2023-07-06 19:56:26.447280,0 days 00:00:01.530538,goss,0.6508189925874355,0.06296616943201438,70,8,12,23,2.8833718876692646e-07,0.0030969263984586336,,1,COMPLETE,182
368,368,0.18743578406330116,2023-07-06 19:46:00.358805,2023-07-06 19:46:03.349046,0 days 00:00:02.990241,goss,0.5105866983699806,0.020374421297093815,83,5,7,28,1.751978920373285e-05,0.0003651007332856784,,1,COMPLETE,436
310,310,0.18743670858279088,2023-07-06 19:43:31.330508,2023-07-06 19:43:33.205187,0 days 00:00:01.874679,goss,0.48446390475548695,0.03975648731336186,83,9,11,17,3.6569651335574933e-06,1.0507773918374894e-06,,6,COMPLETE,212
421,421,0.18746236872846345,2023-07-06 19:49:24.348613,2023-07-06 19:49:25.999758,0 days 00:00:01.651145,goss,0.3861938299878391,0.05563917280096765,86,6,8,13,0.00013465179066681642,0.00037492125566767845,,4,COMPLETE,177
623,623,0.18746593395396793,2023-07-06 20:04:14.383304,2023-07-06 20:04:19.210254,0 days 00:00:04.826950,goss,0.6457318759408007,0.04190142876907503,75,6,9,31,8.966636900419533e-08,2.938165055590677,,1,COMPLETE,274
955,955,0.18748718076144233,2023-07-06 20:32:49.857615,2023-07-06 20:32:52.506141,0 days 00:00:02.648526,goss,0.5314277211063514,0.038279072069603154,74,4,12,33,0.0005753500155327919,3.896636385646416,,7,COMPLETE,372
809,809,0.1875008094469815,2023-07-06 20:20:04.772098,2023-07-06 20:20:16.852256,0 days 00:00:12.080158,goss,0.691313975478826,0.00356443530651983,80,7,9,15,9.331297880409998e-06,0.010181823866644296,,4,COMPLETE,2273
958,958,0.18750743181615454,2023-07-06 20:32:54.500316,2023-07-06 20:32:56.630925,0 days 00:00:02.130609,goss,0.5157053032054582,0.03267012111397601,67,9,15,29,5.178437327263414e-06,0.023671866700671583,,7,COMPLETE,285
808,808,0.1875182543536094,2023-07-06 20:20:01.014324,2023-07-06 20:20:04.771058,0 days 00:00:03.756734,goss,0.4857732652511411,0.01840421459128847,91,7,7,21,0.000490911367944644,3.2102053133974235e-06,,1,COMPLETE,430
387,387,0.1875251638240074,2023-07-06 19:47:10.574377,2023-07-06 19:47:14.294489,0 days 00:00:03.720112,goss,0.5156259447622294,0.016863370709154956,78,5,7,25,0.061149363390483734,5.410376501880674e-05,,7,COMPLETE,424
544,544,0.18753525675076274,2023-07-06 19:55:50.970270,2023-07-06 19:55:52.964618,0 days 00:00:01.994348,goss,0.4804982579810133,0.046594936233496746,99,7,7,26,0.005098516300396618,0.000734886963753544,,4,COMPLETE,187
202,202,0.18754514113869206,2023-07-06 19:36:14.447491,2023-07-06 19:36:18.217855,0 days 00:00:03.770364,goss,0.5017610632686803,0.02058755310076273,79,9,9,17,1.237568182423676e-05,0.006010993219983207,,5,COMPLETE,405
190,190,0.18754723765637385,2023-07-06 19:35:29.229419,2023-07-06 19:35:32.083510,0 days 00:00:02.854091,goss,0.5238886494499564,0.02911006235512226,90,9,11,26,1.32763541752842e-05,0.004201150095058452,,1,COMPLETE,274
830,830,0.18755563953052634,2023-07-06 20:22:01.478194,2023-07-06 20:22:03.698360,0 days 00:00:02.220166,goss,0.6762066370146061,0.03216842174232344,76,6,7,27,0.0013470211781252944,0.150450395476359,,7,COMPLETE,280
721,721,0.18759538602371384,2023-07-06 20:13:11.392610,2023-07-06 20:13:12.711831,0 days 00:00:01.319221,goss,0.6833933171308876,0.06614330720828386,87,5,7,31,0.011071087629484909,0.009805324401886377,,1,COMPLETE,131
248,248,0.18764442483786598,2023-07-06 19:39:04.286179,2023-07-06 19:39:09.344293,0 days 00:00:05.058114,goss,0.4969805172088313,0.012049113696104218,81,9,13,21,1.7259269043572772e-05,0.007898963242846543,,6,COMPLETE,842
552,552,0.18765547609248776,2023-07-06 19:56:31.267751,2023-07-06 19:56:33.613334,0 days 00:00:02.345583,goss,0.4508787414577919,0.027835315413872266,79,8,8,30,3.5787276191548366e-07,0.11196611990246205,,4,COMPLETE,206
146,146,0.18772285150165377,2023-07-06 19:33:21.708043,2023-07-06 19:33:24.738367,0 days 00:00:03.030324,goss,0.4805481717023081,0.02806218018987969,150,7,8,14,5.6364296817997926e-05,0.06539698612607238,,1,COMPLETE,301
385,385,0.18772732106292989,2023-07-06 19:47:05.383046,2023-07-06 19:47:07.651937,0 days 00:00:02.268891,goss,0.4886199064011132,0.03549283897742022,79,5,5,29,0.036398937094368526,7.770126202185364e-05,,7,COMPLETE,198
643,643,0.18773507106570908,2023-07-06 20:05:56.216247,2023-07-06 20:05:58.705785,0 days 00:00:02.489538,goss,0.5732687188469661,0.06523041201360849,79,4,8,15,0.006184628724152047,2.090942469614128e-05,,7,COMPLETE,156
833,833,0.18779689502233798,2023-07-06 20:22:07.116964,2023-07-06 20:22:08.912072,0 days 00:00:01.795108,goss,0.42796042433840537,0.036697586763871366,85,6,16,13,5.3060606147595404e-05,1.891343915758105e-08,,7,COMPLETE,290
932,932,0.1878011777586221,2023-07-06 20:30:36.534418,2023-07-06 20:30:40.367677,0 days 00:00:03.833259,goss,0.5684046939220891,0.02279831572165627,86,6,5,37,1.1668473768922899e-07,1.3034746321987248e-07,,1,COMPLETE,322
887,887,0.18780696866568258,2023-07-06 20:26:07.261321,2023-07-06 20:26:14.836755,0 days 00:00:07.575434,goss,0.35783769073945637,0.00749499937232186,85,8,11,44,5.6193832658970726e-05,0.0011430262197226408,,2,COMPLETE,1123
555,555,0.18780704714046348,2023-07-06 19:56:53.335069,2023-07-06 19:57:00.097683,0 days 00:00:06.762614,goss,0.5975695709350571,0.009432190081947884,65,7,6,33,9.79027435736121e-08,6.12883536654034e-06,,7,COMPLETE,760
900,900,0.18780922928324614,2023-07-06 20:27:31.116411,2023-07-06 20:27:37.901540,0 days 00:00:06.785129,goss,0.3753213398416527,0.008112801835791165,88,6,12,21,9.102217574192275e-06,4.0487960158683505e-05,,4,COMPLETE,1114
217,217,0.18782440440320225,2023-07-06 19:37:00.891311,2023-07-06 19:37:04.719529,0 days 00:00:03.828218,goss,0.511126062766323,0.02575605516334268,100,10,7,31,9.17112252014865e-06,0.0078077474429118715,,5,COMPLETE,221
238,238,0.18783646022852038,2023-07-06 19:38:22.063879,2023-07-06 19:38:25.949209,0 days 00:00:03.885330,goss,0.5471887222014481,0.017319504666013653,98,9,7,24,6.314238559508482e-05,0.028687791961983036,,7,COMPLETE,403
284,284,0.18786114056726963,2023-07-06 19:41:34.033936,2023-07-06 19:41:38.575847,0 days 00:00:04.541911,goss,0.554231892709826,0.012370603104213573,80,9,16,32,6.209519576854421e-06,3.3828772600657784e-06,,4,COMPLETE,787
771,771,0.18787105113509966,2023-07-06 20:16:57.751786,2023-07-06 20:17:00.744475,0 days 00:00:02.992689,goss,0.49901620052384177,0.023700531637731764,75,7,7,10,0.2650609942312516,2.1121636647637007e-07,,3,COMPLETE,404
220,220,0.18789778508352983,2023-07-06 19:37:13.045907,2023-07-06 19:37:15.762658,0 days 00:00:02.716751,goss,0.4913823702135547,0.03206544920311874,95,8,13,18,5.067785813415919e-05,0.0035431252053295527,,5,COMPLETE,287
482,482,0.18791046510103135,2023-07-06 19:51:51.663177,2023-07-06 19:51:53.157645,0 days 00:00:01.494468,goss,0.43850410654981914,0.05535275221732083,167,6,13,8,1.5719897343624652e-07,0.031117710941777326,,7,COMPLETE,187
182,182,0.1879250335984913,2023-07-06 19:35:02.940049,2023-07-06 19:35:06.419133,0 days 00:00:03.479084,goss,0.5001681051337008,0.023759650075863826,82,8,9,33,3.51710073400055e-05,0.011807652497342084,,1,COMPLETE,314
606,606,0.1879328098659755,2023-07-06 20:02:18.203382,2023-07-06 20:02:20.725594,0 days 00:00:02.522212,goss,0.599559878635722,0.055155673943241064,67,6,9,6,0.00010295475893443697,0.035952185989753714,,7,COMPLETE,193
418,418,0.1879362953591392,2023-07-06 19:49:19.490617,2023-07-06 19:49:21.290715,0 days 00:00:01.800098,goss,0.47393559099440896,0.051433446013318125,80,6,7,10,1.7885415355554006,0.0007080680024993443,,4,COMPLETE,202
994,994,0.18795890039869384,2023-07-06 20:36:03.809236,2023-07-06 20:36:05.810963,0 days 00:00:02.001727,goss,0.6615135992111254,0.03506249304991544,84,6,15,23,4.770002272886711e-08,2.6566365034180694e-05,,6,COMPLETE,222
593,593,0.18806002438327127,2023-07-06 20:00:10.781681,2023-07-06 20:00:16.270171,0 days 00:00:05.488490,goss,0.6584849937958713,0.02218703248016882,82,6,11,35,5.40631728314519e-07,1.3782659817826446,,7,COMPLETE,512
172,172,0.18807227333576776,2023-07-06 19:34:33.225966,2023-07-06 19:34:35.472215,0 days 00:00:02.246249,goss,0.5067527459104796,0.039717021200337176,87,8,12,28,1.1164741057647091e-05,0.00333308733728154,,1,COMPLETE,197
667,667,0.18807792710478377,2023-07-06 20:08:44.334733,2023-07-06 20:08:52.905345,0 days 00:00:08.570612,goss,0.5665621032481287,0.004673254830345353,77,5,15,25,5.008460778975699e-07,0.04713915281397713,,4,COMPLETE,2091
145,145,0.18808879291741518,2023-07-06 19:33:18.489488,2023-07-06 19:33:21.707212,0 days 00:00:03.217724,goss,0.48024689448349733,0.030929352956423673,145,7,8,13,5.895315476791959e-05,0.04608838867617336,,1,COMPLETE,233
221,221,0.18809523548824703,2023-07-06 19:37:15.763466,2023-07-06 19:37:19.857732,0 days 00:00:04.094266,goss,0.5286985260244457,0.019912829470152327,102,9,9,22,3.4407241582277225e-05,0.0010874005916546728,,5,COMPLETE,411
101,101,0.18810636653115897,2023-07-06 19:31:52.144039,2023-07-06 19:31:54.471495,0 days 00:00:02.327456,goss,0.39868164237497633,0.06328462682958144,72,7,11,56,0.0004090733925218228,1.201320657293275,,1,COMPLETE,199
574,574,0.1881182534485303,2023-07-06 19:58:57.680793,2023-07-06 19:59:00.088714,0 days 00:00:02.407921,goss,0.6977161073341874,0.025738531031232182,63,5,16,9,1.4452091691528973e-07,0.002423792012679296,,7,COMPLETE,361
559,559,0.18816052574844974,2023-07-06 19:57:22.064995,2023-07-06 19:57:30.410860,0 days 00:00:08.345865,goss,0.5788178397108983,0.007614376913344318,70,8,7,36,1.1835263429441215e-07,8.786719143020294e-06,,7,COMPLETE,1196
227,227,0.18816699468671985,2023-07-06 19:37:41.317039,2023-07-06 19:37:43.543641,0 days 00:00:02.226602,goss,0.5052554991368811,0.04077293952637573,93,9,9,17,1.095951624673005e-05,0.0008379226804339937,,5,COMPLETE,149
812,812,0.18819661626347825,2023-07-06 20:20:20.508519,2023-07-06 20:20:27.768216,0 days 00:00:07.259697,goss,0.5191899291089794,0.007456568191153895,77,8,6,13,0.01936948652644826,0.08226843235106597,,1,COMPLETE,1013
445,445,0.18820711342210758,2023-07-06 19:50:10.763594,2023-07-06 19:50:12.118139,0 days 00:00:01.354545,goss,0.5067436929564177,0.05557608501831033,98,5,11,38,0.0037934502579341895,4.6317678261222755e-07,,2,COMPLETE,162
589,589,0.18823391940014758,2023-07-06 19:59:45.845362,2023-07-06 19:59:48.163311,0 days 00:00:02.317949,goss,0.6497609091054029,0.02882349436636108,80,5,9,11,0.03337090753941993,2.5297399361319813e-08,,7,COMPLETE,325
334,334,0.18826723669073175,2023-07-06 19:44:39.250576,2023-07-06 19:44:41.156836,0 days 00:00:01.906260,goss,0.5190267791073623,0.04341389894136441,66,6,8,29,4.8692456998781874e-06,6.592584339586147e-05,,1,COMPLETE,182
609,609,0.18830737488268404,2023-07-06 20:02:24.989212,2023-07-06 20:02:29.642044,0 days 00:00:04.652832,goss,0.671248067935673,0.021860920389563318,76,5,11,16,5.0702846082539885e-08,0.0021276406805496076,,1,COMPLETE,456
759,759,0.18844335164531342,2023-07-06 20:15:58.501068,2023-07-06 20:15:59.568113,0 days 00:00:01.067045,goss,0.6852648726163065,0.09973067273988594,112,7,9,9,2.849358901909078e-05,8.822606555358763e-08,,3,COMPLETE,82
566,566,0.18851017452384478,2023-07-06 19:58:03.090564,2023-07-06 19:58:05.372729,0 days 00:00:02.282165,goss,0.6896530452807539,0.0326681260501233,74,5,7,41,0.002499383456020874,7.024231255898519e-06,,7,COMPLETE,245
353,353,0.18853745115360512,2023-07-06 19:45:15.603327,2023-07-06 19:45:25.252995,0 days 00:00:09.649668,goss,0.46568200459760417,0.005064852699180648,93,8,9,17,0.0004603277305030377,3.0162746407672683e-05,,1,COMPLETE,1505
528,528,0.18854924865509765,2023-07-06 19:54:41.226632,2023-07-06 19:54:42.764501,0 days 00:00:01.537869,goss,0.4560372093317664,0.05270928920230151,83,6,14,24,0.00019041995728851825,1.1745921060502635e-06,,7,COMPLETE,203
261,261,0.18855916765447772,2023-07-06 19:40:18.947416,2023-07-06 19:40:22.364137,0 days 00:00:03.416721,goss,0.493934239823322,0.017394191791650315,99,8,13,20,9.282442216756894e-06,0.010244494541447163,,7,COMPLETE,552
194,194,0.18858415899171027,2023-07-06 19:35:45.378146,2023-07-06 19:35:50.005047,0 days 00:00:04.626901,goss,0.5477534836952704,0.0150354213334259,79,9,12,20,8.173676403538994e-06,0.0014305287269380544,,1,COMPLETE,524
797,797,0.18861148943700434,2023-07-06 20:19:10.581595,2023-07-06 20:19:12.300831,0 days 00:00:01.719236,goss,0.4988800282914726,0.04562730357296884,92,7,11,65,8.051180640792316e-06,0.005525066675766798,,1,COMPLETE,183
523,523,0.18861199897077707,2023-07-06 19:54:24.533524,2023-07-06 19:54:26.202188,0 days 00:00:01.668664,goss,0.49252533680494087,0.0448659492838751,95,6,13,27,4.878303788733934e-08,2.32828846763027e-05,,7,COMPLETE,216
240,240,0.18862936570422356,2023-07-06 19:38:30.078725,2023-07-06 19:38:35.134885,0 days 00:00:05.056160,goss,0.52162813741742,0.009965110334081961,82,9,15,25,3.915102450768129e-05,0.0029764249296218674,,7,COMPLETE,925
276,276,0.1886322002156658,2023-07-06 19:41:06.734314,2023-07-06 19:41:09.103197,0 days 00:00:02.368883,goss,0.5142321355242595,0.02695664629076153,85,10,10,26,1.361697158861183e-05,0.019920914295662978,,1,COMPLETE,313
779,779,0.1886737030200611,2023-07-06 20:17:43.406887,2023-07-06 20:17:45.330233,0 days 00:00:01.923346,goss,0.5480110272728277,0.05173759936600062,69,7,7,6,0.0319105050220439,3.299639041372972e-07,,4,COMPLETE,247
271,271,0.1886774955060337,2023-07-06 19:40:50.454505,2023-07-06 19:40:53.560327,0 days 00:00:03.105822,goss,0.5164708797286249,0.027206846761268864,98,8,5,27,1.7645898217685944e-05,0.014817184647884443,,1,COMPLETE,301
986,986,0.18870886012593557,2023-07-06 20:35:12.650878,2023-07-06 20:35:14.533021,0 days 00:00:01.882143,goss,0.5883207634411669,0.04989272737252699,88,8,7,123,6.080881324336683e-06,0.0036958259459825885,,5,COMPLETE,134
405,405,0.18872643153874313,2023-07-06 19:48:48.397093,2023-07-06 19:48:59.503794,0 days 00:00:11.106701,goss,0.395329433969845,0.005035377288514034,77,9,8,21,9.309724506878836e-06,2.5470088512219447e-05,,1,COMPLETE,1887
106,106,0.1887346772363404,2023-07-06 19:32:00.145509,2023-07-06 19:32:02.490279,0 days 00:00:02.344770,goss,0.42926437769777337,0.04361988620596233,78,7,13,65,0.0010780871582996131,0.23881520239191784,,1,COMPLETE,255
290,290,0.18875920006487565,2023-07-06 19:42:03.045784,2023-07-06 19:42:06.916366,0 days 00:00:03.870582,goss,0.5694776544893357,0.015746529507277424,79,9,11,18,7.323226847276728e-05,4.670453803741885e-08,,5,COMPLETE,606
708,708,0.18876380335678752,2023-07-06 20:12:15.543530,2023-07-06 20:12:17.676349,0 days 00:00:02.132819,goss,0.35221802914825356,0.03406962988803958,87,8,13,35,2.159103287421699e-08,2.9855412512461162e-05,,1,COMPLETE,303
183,183,0.1887647344362614,2023-07-06 19:35:06.419825,2023-07-06 19:35:10.317056,0 days 00:00:03.897231,goss,0.5212253606238476,0.018947466914141013,89,8,12,29,2.7035424863176847e-05,0.0067945380031054535,,1,COMPLETE,484
177,177,0.1887868899089435,2023-07-06 19:34:47.352615,2023-07-06 19:34:51.292081,0 days 00:00:03.939466,goss,0.5406060053814092,0.017240058719886805,92,8,14,20,5.1248726015723375e-06,0.011909542017864688,,1,COMPLETE,520
345,345,0.18880766307700075,2023-07-06 19:45:02.726544,2023-07-06 19:45:04.197856,0 days 00:00:01.471312,goss,0.5287979578866826,0.04781102555497524,94,8,17,25,0.0004736629023984009,1.731793870371148e-05,,1,COMPLETE,192
318,318,0.18883158437888953,2023-07-06 19:43:52.933148,2023-07-06 19:43:59.658105,0 days 00:00:06.724957,goss,0.3717411840666854,0.007664309344157974,89,9,11,20,1.321874290206576e-06,0.0013750250147828633,,1,COMPLETE,965
242,242,0.188878643347402,2023-07-06 19:38:38.778965,2023-07-06 19:38:41.926078,0 days 00:00:03.147113,goss,0.5123525411876505,0.019680667094275402,88,8,9,22,1.8191894899851453e-05,0.012508797166748211,,7,COMPLETE,361
330,330,0.1888789110614156,2023-07-06 19:44:26.130547,2023-07-06 19:44:28.335631,0 days 00:00:02.205084,goss,0.4749693449001389,0.035885878019745805,93,5,7,27,1.213533228513538e-06,0.000587477497263575,,1,COMPLETE,261
611,611,0.18890075753335075,2023-07-06 20:02:40.100317,2023-07-06 20:02:43.078405,0 days 00:00:02.978088,goss,0.6654886861965913,0.06964396856824097,85,7,8,13,1.4800559161302542e-06,1.820966274778793e-08,,4,COMPLETE,127
380,380,0.18892490821754282,2023-07-06 19:46:45.399687,2023-07-06 19:46:47.605756,0 days 00:00:02.206069,goss,0.49148532309659215,0.030659433492865474,66,5,5,26,0.8740520315315549,2.715447840715988e-05,,7,COMPLETE,347
991,991,0.18894181255462575,2023-07-06 20:35:36.284399,2023-07-06 20:35:39.168207,0 days 00:00:02.883808,goss,0.5631085644170281,0.02631679625140417,96,8,10,21,0.00039106535960963,1.4363457356856087e-05,,7,COMPLETE,284
389,389,0.18896427185296705,2023-07-06 19:47:17.080175,2023-07-06 19:47:21.228057,0 days 00:00:04.147882,goss,0.49767654206174433,0.013479520641732284,80,6,13,27,0.09417504062697576,8.927723479032851e-08,,7,COMPLETE,543
358,358,0.18897306840826128,2023-07-06 19:45:32.844962,2023-07-06 19:45:35.408027,0 days 00:00:02.563065,goss,0.48010868112113675,0.028419127570118153,85,8,9,28,0.0001604388698946575,3.1888644236872e-05,,1,COMPLETE,295
439,439,0.18897964821794733,2023-07-06 19:50:02.567440,2023-07-06 19:50:04.017841,0 days 00:00:01.450401,goss,0.4897281796393174,0.055851618036951635,89,5,7,31,3.217553549277918e-06,3.2262448555122655e-05,,2,COMPLETE,162
90,90,0.18898355635123057,2023-07-06 19:31:36.963991,2023-07-06 19:31:38.313712,0 days 00:00:01.349721,goss,0.44608416672133544,0.08809652554936646,68,7,12,51,0.002966982560478422,0.28142731200686866,,1,COMPLETE,134
973,973,0.1890075681813668,2023-07-06 20:33:59.939306,2023-07-06 20:34:03.152658,0 days 00:00:03.213352,goss,0.34948062849641875,0.022033454248321482,79,8,9,25,3.850673969702747e-08,0.006624358298366974,,7,COMPLETE,353
509,509,0.18902753722452825,2023-07-06 19:52:59.940694,2023-07-06 19:53:02.237763,0 days 00:00:02.297069,goss,0.4484686659340811,0.032829003863587204,101,6,12,11,1.8886721640565225e-08,0.08331373560429345,,7,COMPLETE,305
836,836,0.1890307748441995,2023-07-06 20:22:12.040501,2023-07-06 20:22:13.430065,0 days 00:00:01.389564,goss,0.4927982157927042,0.06543250137217031,81,7,6,8,7.008373496351568e-08,2.508586223962392e-05,,3,COMPLETE,196
974,974,0.18904766650732813,2023-07-06 20:34:03.153656,2023-07-06 20:34:06.080979,0 days 00:00:02.927323,goss,0.6998700238276411,0.04217240337960428,97,5,5,32,3.4964753716982286e-05,2.3706249952217555,,6,COMPLETE,273
377,377,0.18907064142048896,2023-07-06 19:46:32.981685,2023-07-06 19:46:34.935878,0 days 00:00:01.954193,goss,0.5285047672661738,0.04322624816348225,91,9,6,19,9.483135483007354e-05,0.00246034393660264,,1,COMPLETE,145
706,706,0.18907732242554812,2023-07-06 20:12:12.553770,2023-07-06 20:12:14.353914,0 days 00:00:01.800144,goss,0.4443333970814414,0.046712156993345404,69,10,11,31,6.511429510904704e-07,0.17073987375167812,,5,COMPLETE,186
