,number,value,datetime_start,datetime_complete,duration,params_bagging_temperature,params_boosting_type,params_bootstrap_type,params_colsample_bylevel,params_depth,params_grow_policy,params_l2_leaf_reg,params_learning_rate,params_max_leaves,params_min_data_in_leaf,params_random_strength,params_subsample,state
185,185,0.32683786875954773,2023-06-22 00:42:26.379519,2023-06-22 00:42:57.846479,0 days 00:00:31.466960,34.10126123295542,,Bayesian,,4,Lossguide,17.317273851066286,0.030477464470894416,19.0,35,80.69082440694025,,COMPLETE
221,221,0.3268594232418333,2023-06-22 00:55:26.189966,2023-06-22 00:55:55.650902,0 days 00:00:29.460936,39.21481112127553,,Bayesian,,4,Lossguide,30.524014412912674,0.04954399570709818,103.0,28,75.84827544858547,,COMPLETE
257,257,0.3268892869071736,2023-06-22 01:06:36.594423,2023-06-22 01:07:01.738976,0 days 00:00:25.144553,38.499959064416,,Bayesian,,4,Depthwise,3.5127074620404333,0.02630282075888131,,36,37.42428846324468,,COMPLETE
108,108,0.32689648759454554,2023-06-22 00:11:45.052715,2023-06-22 00:12:15.826486,0 days 00:00:30.773771,37.84900844144231,,Bayesian,,5,Depthwise,5.604846417939687,0.024447087198923217,,52,70.41649462926294,,COMPLETE
340,340,0.32702032594788477,2023-06-22 01:32:52.144758,2023-06-22 01:33:03.630625,0 days 00:00:11.485867,41.38064508618904,,Bayesian,,4,Lossguide,3.5625364764892824,0.09560228580782922,108.0,27,15.842549078576916,,COMPLETE
193,193,0.3270625651217081,2023-06-22 00:46:11.422215,2023-06-22 00:46:35.751619,0 days 00:00:24.329404,43.75559398787752,,Bayesian,,4,Lossguide,7.55803492163697,0.03419432737143277,105.0,36,79.01262882949658,,COMPLETE
168,168,0.32712961541041247,2023-06-22 00:35:43.501054,2023-06-22 00:36:18.771573,0 days 00:00:35.270519,32.43551475698038,,Bayesian,,4,Lossguide,36.90627560128543,0.032345260288424375,99.0,42,84.98787972092602,,COMPLETE
227,227,0.3271320411239176,2023-06-22 00:58:32.864771,2023-06-22 00:58:49.157556,0 days 00:00:16.292785,40.825866176439334,,Bayesian,,4,Lossguide,11.897995091363423,0.06357565061042114,99.0,38,77.35403818744663,,COMPLETE
358,358,0.3271890597368845,2023-06-22 01:39:30.093858,2023-06-22 01:39:59.355261,0 days 00:00:29.261403,38.70348584464972,,Bayesian,,4,Lossguide,29.97886617663358,0.035610749354257634,115.0,54,63.652521826737846,,COMPLETE
450,450,0.3272566579631217,2023-06-22 02:06:45.463900,2023-06-22 02:07:19.383691,0 days 00:00:33.919791,40.73045855865455,,Bayesian,,4,Lossguide,12.805877973644003,0.020045158841386683,60.0,47,84.42383779325888,,COMPLETE
300,300,0.32734516140007747,2023-06-22 01:19:41.823231,2023-06-22 01:20:03.192366,0 days 00:00:21.369135,20.765403105161408,,Bayesian,,4,Lossguide,93.0541957424174,0.10469412454515727,44.0,46,26.866762119004164,,COMPLETE
410,410,0.32738240017801234,2023-06-22 01:56:13.009050,2023-06-22 01:56:33.627967,0 days 00:00:20.618917,45.4144003645739,,Bayesian,,4,Lossguide,51.52964726402703,0.1369733658536748,94.0,19,79.85648671252103,,COMPLETE
94,94,0.32739195946177735,2023-06-22 00:05:17.052080,2023-06-22 00:05:42.054002,0 days 00:00:25.001922,28.320492774898515,,Bayesian,,4,Depthwise,6.3797775802133145,0.023890398671757688,,53,69.85034342182801,,COMPLETE
466,466,0.3274118432996081,2023-06-22 02:11:30.116086,2023-06-22 02:11:58.682378,0 days 00:00:28.566292,40.672131128791136,,Bayesian,,4,Lossguide,65.15013241649955,0.08157360064394503,112.0,34,73.39157746951689,,COMPLETE
100,100,0.32751508465522666,2023-06-22 00:07:55.640841,2023-06-22 00:08:38.064686,0 days 00:00:42.423845,27.663885742265514,,Bayesian,,5,Depthwise,12.027877386232147,0.01400613742020275,,64,76.47593863010407,,COMPLETE
82,82,0.3275332445310725,2023-06-21 23:59:16.272398,2023-06-21 23:59:32.136410,0 days 00:00:15.864012,38.75676557725116,,Bayesian,,4,Depthwise,0.7905011811905216,0.03471177597246052,,45,72.83010737365771,,COMPLETE
154,154,0.32757763622821884,2023-06-22 00:30:50.736423,2023-06-22 00:31:07.416162,0 days 00:00:16.679739,37.81983319339196,,Bayesian,,4,Lossguide,4.617163051156785,0.04299180342215445,68.0,53,80.77824835225998,,COMPLETE
93,93,0.32760495135412704,2023-06-22 00:04:49.633616,2023-06-22 00:05:17.051453,0 days 00:00:27.417837,29.589690624466968,,Bayesian,,4,Depthwise,11.86137067505406,0.0218545639006825,,56,60.33346525489196,,COMPLETE
205,205,0.32763056820383635,2023-06-22 00:50:33.267922,2023-06-22 00:50:52.044714,0 days 00:00:18.776792,33.92829151975608,,Bayesian,,4,Lossguide,2.6659959334933787,0.03720782866901609,65.0,38,53.38744906591338,,COMPLETE
404,404,0.32768650443975567,2023-06-22 01:53:24.973535,2023-06-22 01:53:47.662380,0 days 00:00:22.688845,34.41996171696631,,Bayesian,,4,Lossguide,15.385715370695118,0.03722699294458372,118.0,46,24.078907702920958,,COMPLETE
392,392,0.32783369400902684,2023-06-22 01:49:44.246336,2023-06-22 01:50:13.505480,0 days 00:00:29.259144,33.61953287138937,,Bayesian,,4,Depthwise,15.263253410044591,0.028537798311623664,,39,42.01916109931595,,COMPLETE
146,146,0.32810706631759184,2023-06-22 00:27:14.325881,2023-06-22 00:27:28.833020,0 days 00:00:14.507139,35.6150593506101,,Bayesian,,4,Lossguide,2.9621997247522414,0.052599258733528935,24.0,45,76.64703393437709,,COMPLETE
399,399,0.32813092612158057,2023-06-22 01:52:38.006145,2023-06-22 01:52:49.360046,0 days 00:00:11.353901,47.80296899668625,,Bayesian,,4,Lossguide,3.829318751258799,0.07349988289542547,67.0,43,83.47372750149198,,COMPLETE
128,128,0.3282172537320224,2023-06-22 00:21:08.904495,2023-06-22 00:21:34.962404,0 days 00:00:26.057909,37.63378046757811,,Bayesian,,4,Lossguide,29.86556716333779,0.05384864712402159,92.0,32,79.59744851506662,,COMPLETE
162,162,0.3282369032642172,2023-06-22 00:33:24.740052,2023-06-22 00:33:53.595294,0 days 00:00:28.855242,34.802086391370956,,Bayesian,,4,Lossguide,14.427952393883453,0.02927644498909722,102.0,38,79.5051899218818,,COMPLETE
341,341,0.328243746811876,2023-06-22 01:33:03.631373,2023-06-22 01:33:19.751029,0 days 00:00:16.119656,31.836916513518883,,Bayesian,,4,Lossguide,7.962475587486342,0.050618328173103855,88.0,45,61.551549370065466,,COMPLETE
95,95,0.3283872555798734,2023-06-22 00:05:42.054732,2023-06-22 00:06:15.646649,0 days 00:00:33.591917,33.292801318525136,,Bayesian,,4,Depthwise,2.5949445711632997,0.014415545548103892,,48,66.68684226407277,,COMPLETE
53,53,0.32841162902978027,2023-06-21 23:45:11.956098,2023-06-21 23:45:36.293056,0 days 00:00:24.336958,43.37032259482888,,Bayesian,,4,Depthwise,2.022218921086182,0.025988791130624706,,44,71.88262276662051,,COMPLETE
113,113,0.32842107001163334,2023-06-22 00:14:10.086529,2023-06-22 00:14:36.897630,0 days 00:00:26.811101,44.02271656648837,,Bayesian,,4,Lossguide,18.878880586952146,0.04007916712583333,105.0,35,79.6226723466375,,COMPLETE
233,233,0.3286100457170537,2023-06-22 01:00:58.970113,2023-06-22 01:01:32.984208,0 days 00:00:34.014095,40.41770600250289,,Bayesian,,4,Lossguide,45.56528244312951,0.03775217010731267,113.0,44,75.24944710673044,,COMPLETE
264,264,0.32879555108947384,2023-06-22 01:09:47.298468,2023-06-22 01:10:01.527265,0 days 00:00:14.228797,41.6740945565871,,Bayesian,,4,Lossguide,0.5834788863290199,0.05132115990949032,40.0,32,31.003253508204853,,COMPLETE
434,434,0.3291776114566319,2023-06-22 02:01:26.141074,2023-06-22 02:01:50.516123,0 days 00:00:24.375049,43.84751532446189,,Bayesian,,4,Depthwise,67.37573763752609,0.06269886455184491,,59,11.732192097327253,,COMPLETE
378,378,0.32925610408018924,2023-06-22 01:45:48.363710,2023-06-22 01:46:19.306657,0 days 00:00:30.942947,40.138065984124495,,Bayesian,,4,Lossguide,20.58141793664992,0.03519062919914238,110.0,31,5.287763518933845,,COMPLETE
194,194,0.329273810399376,2023-06-22 00:46:35.752340,2023-06-22 00:47:07.031845,0 days 00:00:31.279505,37.35206045245191,,Bayesian,,4,Lossguide,66.18000756073897,0.052733921982064696,116.0,47,68.37988335453512,,COMPLETE
291,291,0.32934938111908446,2023-06-22 01:17:22.607265,2023-06-22 01:17:34.028402,0 days 00:00:11.421137,45.04379558368,,Bayesian,,4,Lossguide,2.5900669822237106,0.07341532199417797,115.0,33,40.613164543883535,,COMPLETE
486,486,0.3293858578119618,2023-06-22 02:17:37.171104,2023-06-22 02:17:59.023842,0 days 00:00:21.852738,31.793537950377456,,Bayesian,,4,Lossguide,3.308046299315875,0.029212756274197737,114.0,55,56.83198890351243,,COMPLETE
142,142,0.3294124705198283,2023-06-22 00:26:10.772859,2023-06-22 00:26:27.663947,0 days 00:00:16.891088,40.327255770367124,,Bayesian,,4,Lossguide,7.393225393921085,0.05071476043368495,39.0,50,86.3478449376992,,COMPLETE
136,136,0.329572554905796,2023-06-22 00:24:19.473035,2023-06-22 00:24:40.352070,0 days 00:00:20.879035,42.795143270312906,,Bayesian,,4,Lossguide,1.642385897397121,0.034574914187769416,75.0,34,77.9100498509401,,COMPLETE
290,290,0.32962334298393925,2023-06-22 01:17:00.248840,2023-06-22 01:17:22.606580,0 days 00:00:22.357740,47.392611433938136,,Bayesian,,4,Lossguide,53.929683907415146,0.07547634188169403,112.0,30,55.21512400497673,,COMPLETE
230,230,0.3296347397580281,2023-06-22 00:59:57.841544,2023-06-22 01:00:18.510265,0 days 00:00:20.668721,47.47129208324656,,Bayesian,,4,Lossguide,7.313982770908617,0.03510960862544831,128.0,46,80.5408688294628,,COMPLETE
447,447,0.3296440501758708,2023-06-22 02:05:55.517282,2023-06-22 02:06:06.082624,0 days 00:00:10.565342,44.03945263089355,,Bayesian,,4,Depthwise,1.5568799511639648,0.07739306977743782,,44,87.74382532176014,,COMPLETE
130,130,0.32969312606312456,2023-06-22 00:21:42.020942,2023-06-22 00:22:13.738364,0 days 00:00:31.717422,45.8940189330244,,Bayesian,,4,Lossguide,62.978895575386495,0.048484351448016556,96.0,30,76.65887268237873,,COMPLETE
44,44,0.3298734339597214,2023-06-21 23:41:13.819114,2023-06-21 23:41:35.747087,0 days 00:00:21.927973,26.377290622305438,,Bayesian,,4,Depthwise,3.7618935142965744,0.031201518464584372,,27,46.36460308724862,,COMPLETE
74,74,0.3299496312998838,2023-06-21 23:53:53.754444,2023-06-21 23:54:28.242608,0 days 00:00:34.488164,32.29915868014352,,Bayesian,,4,Depthwise,5.7779291886676125,0.016075076667674836,,36,74.08377415342773,,COMPLETE
101,101,0.3299826684021345,2023-06-22 00:08:38.065416,2023-06-22 00:08:59.159254,0 days 00:00:21.093838,30.894728356820195,,Bayesian,,4,Depthwise,3.67373256005977,0.027923620599595987,,47,53.17253126087305,,COMPLETE
79,79,0.3299866767886475,2023-06-21 23:57:31.008246,2023-06-21 23:57:50.910970,0 days 00:00:19.902724,47.55490197030579,,Bayesian,,4,Depthwise,44.263161387577966,0.0796677775669435,,56,78.24603779352384,,COMPLETE
96,96,0.3300862379989041,2023-06-22 00:06:15.647349,2023-06-22 00:06:55.614958,0 days 00:00:39.967609,35.877361351416525,,Bayesian,,4,Depthwise,23.62561338323293,0.01798268687205065,,52,56.16303203122099,,COMPLETE
488,488,0.3301017213047879,2023-06-22 02:18:10.169294,2023-06-22 02:18:24.810723,0 days 00:00:14.641429,27.446409998781625,,Bayesian,,4,Lossguide,21.26991362195096,0.06956249287932031,119.0,58,82.07018013499781,,COMPLETE
243,243,0.33010227170590883,2023-06-22 01:03:25.021232,2023-06-22 01:03:38.093918,0 days 00:00:13.072686,38.88110004106044,,Bayesian,,4,Lossguide,5.4797159923608065,0.07226699232963943,122.0,53,81.07695545294683,,COMPLETE
167,167,0.3301328694506711,2023-06-22 00:35:26.523962,2023-06-22 00:35:43.500382,0 days 00:00:16.976420,36.48091870594245,,Bayesian,,4,Lossguide,5.337219798285981,0.05085173025490701,124.0,35,75.6745402086567,,COMPLETE
131,131,0.3302265200630028,2023-06-22 00:22:13.739442,2023-06-22 00:22:37.187334,0 days 00:00:23.447892,35.64976392526422,,Bayesian,,4,Lossguide,8.30151541958342,0.03551300085319943,110.0,40,73.32219948256433,,COMPLETE
467,467,0.3303209376857772,2023-06-22 02:11:58.683260,2023-06-22 02:12:32.113886,0 days 00:00:33.430626,45.05925990552496,,Bayesian,,4,Lossguide,4.402467499594626,0.01481792630839146,45.0,47,60.59226169759273,,COMPLETE
77,77,0.3303852218697798,2023-06-21 23:54:59.390848,2023-06-21 23:55:20.642323,0 days 00:00:21.251475,40.61968739538902,,Bayesian,,4,Depthwise,0.4417968389366702,0.024037500151821153,,62,82.343258981861,,COMPLETE
61,61,0.3304651638234882,2023-06-21 23:49:09.074063,2023-06-21 23:49:32.074228,0 days 00:00:23.000165,42.2305124752375,,Bayesian,,4,Depthwise,3.6500243041277285,0.03154607306229545,,28,67.08695909547022,,COMPLETE
158,158,0.3305490522393773,2023-06-22 00:31:44.180560,2023-06-22 00:32:18.305111,0 days 00:00:34.124551,39.64462883789216,,Bayesian,,4,Lossguide,26.342567445655085,0.04799023284053452,94.0,13,82.99793187716061,,COMPLETE
266,266,0.3306244638446682,2023-06-22 01:10:02.781868,2023-06-22 01:10:30.946808,0 days 00:00:28.164940,31.64355309690168,,Bayesian,,4,Lossguide,6.2588387592345995,0.023367208746261706,31.0,39,70.87596925633426,,COMPLETE
271,271,0.3306461029262924,2023-06-22 01:11:31.005553,2023-06-22 01:11:57.288473,0 days 00:00:26.282920,37.4423458356872,,Bayesian,,4,Depthwise,20.275324505376023,0.04888218401684897,,18,73.36549416819615,,COMPLETE
171,171,0.33066793091824814,2023-06-22 00:37:13.790247,2023-06-22 00:37:36.190676,0 days 00:00:22.400429,45.115386551860944,,Bayesian,,4,Lossguide,38.778515607601,0.05684963695434917,108.0,37,82.33395637736487,,COMPLETE
149,149,0.33069204600098784,2023-06-22 00:28:02.125550,2023-06-22 00:28:25.305111,0 days 00:00:23.179561,47.45159668078113,,Bayesian,,4,Lossguide,1.0306205036481713,0.025698726258005147,30.0,28,84.23214060155874,,COMPLETE
92,92,0.3307240677720819,2023-06-22 00:04:11.882576,2023-06-22 00:04:49.633001,0 days 00:00:37.750425,35.445510072713475,,Bayesian,,4,Depthwise,15.492156211144827,0.01768176414713864,,51,65.22633190605379,,COMPLETE
309,309,0.3308134827774643,2023-06-22 01:23:08.468357,2023-06-22 01:23:31.839626,0 days 00:00:23.371269,30.21343987229195,,Bayesian,,4,Lossguide,22.623662556016946,0.04959838680351557,110.0,28,1.7085551470742253,,COMPLETE
112,112,0.3308735926304092,2023-06-22 00:13:42.573170,2023-06-22 00:14:10.085826,0 days 00:00:27.512656,41.99802065805207,,Bayesian,,4,Lossguide,31.354410737459112,0.05064643586921064,100.0,33,74.73677107839674,,COMPLETE
150,150,0.33090088365178055,2023-06-22 00:28:25.305765,2023-06-22 00:28:46.192453,0 days 00:00:20.886688,38.72799230536526,,Bayesian,,4,Lossguide,21.10206392377626,0.045473323553315355,44.0,57,88.28636615905663,,COMPLETE
379,379,0.33095484428744754,2023-06-22 01:46:19.307638,2023-06-22 01:46:28.452320,0 days 00:00:09.144682,34.747447431716495,,Bayesian,,4,Depthwise,1.3321210181390917,0.07802315259235561,,59,82.55302851170958,,COMPLETE
123,123,0.33100404980137393,2023-06-22 00:18:44.812989,2023-06-22 00:19:11.808969,0 days 00:00:26.995980,36.94486259415887,,Bayesian,,4,Lossguide,8.254213754988163,0.03049758338424732,117.0,31,78.72609346945059,,COMPLETE
39,39,0.33114413571064666,2023-06-21 23:38:47.372846,2023-06-21 23:39:22.860482,0 days 00:00:35.487636,22.15645815247983,,Bayesian,,4,Depthwise,6.589062608511866,0.01319099731560028,,58,50.99112906000896,,COMPLETE
296,296,0.3311876282906952,2023-06-22 01:18:39.178293,2023-06-22 01:18:58.628505,0 days 00:00:19.450212,48.09528798673538,,Bayesian,,4,Lossguide,89.6607191380223,0.09787019365208326,116.0,34,55.008427832335464,,COMPLETE
455,455,0.3311949233417597,2023-06-22 02:08:43.246302,2023-06-22 02:09:25.595064,0 days 00:00:42.348762,35.833791515857804,,Bayesian,,4,Lossguide,46.46807200961644,0.024892214205274557,33.0,45,6.727765559133273,,COMPLETE
139,139,0.33124558001668314,2023-06-22 00:25:21.664365,2023-06-22 00:25:36.803425,0 days 00:00:15.139060,37.96447068455433,,Bayesian,,4,Lossguide,2.6944078079889096,0.04564655140093925,48.0,48,83.56267021883207,,COMPLETE
240,240,0.33127205449552455,2023-06-22 01:02:41.377861,2023-06-22 01:02:52.125347,0 days 00:00:10.747486,36.876872572581426,,Bayesian,,4,Lossguide,12.338423691842605,0.09861479852538398,119.0,47,69.16026205614428,,COMPLETE
143,143,0.3313355488886018,2023-06-22 00:26:27.664665,2023-06-22 00:26:43.566113,0 days 00:00:15.901448,36.662530624370746,,Bayesian,,4,Lossguide,1.7978503196505276,0.03894295333355051,51.0,48,81.5720727568722,,COMPLETE
313,313,0.33142972461199455,2023-06-22 01:24:36.195683,2023-06-22 01:24:49.552112,0 days 00:00:13.356429,18.13516312702781,,Bayesian,,4,Lossguide,1.5313764745403624,0.044668701879370026,59.0,42,8.368492304149555,,COMPLETE
318,318,0.3314423518541793,2023-06-22 01:26:59.346556,2023-06-22 01:27:19.373637,0 days 00:00:20.027081,44.0782365861218,,Bayesian,,4,Lossguide,37.42728540782449,0.06668846535104798,43.0,41,10.03806769986716,,COMPLETE
294,294,0.33151648571640724,2023-06-22 01:18:09.653939,2023-06-22 01:18:31.026396,0 days 00:00:21.372457,41.93427393450486,,Bayesian,,4,Lossguide,58.26830237858211,0.11538749962837935,120.0,26,14.782600119951526,,COMPLETE
157,157,0.33154741475024974,2023-06-22 00:31:25.823237,2023-06-22 00:31:44.179924,0 days 00:00:18.356687,44.19670300975982,,Bayesian,,4,Lossguide,2.5424745977779915,0.03654683603143533,123.0,41,72.80431416158235,,COMPLETE
204,204,0.3316686435308137,2023-06-22 00:50:12.762357,2023-06-22 00:50:33.267162,0 days 00:00:20.504805,38.253997468737474,,Bayesian,,4,Lossguide,1.2228040381918137,0.031017257637151397,61.0,43,51.121984665829764,,COMPLETE
301,301,0.33167345338881493,2023-06-22 01:20:03.193026,2023-06-22 01:20:17.652798,0 days 00:00:14.459772,24.133954266977156,,Bayesian,,4,Lossguide,34.104834583496505,0.1285539135293201,124.0,41,16.285202623816314,,COMPLETE
456,456,0.3316796446897964,2023-06-22 02:09:25.595757,2023-06-22 02:09:32.220211,0 days 00:00:06.624454,45.81829822656245,,Bayesian,,4,Lossguide,6.966410321471348,0.1776587239856866,72.0,51,22.065525428509318,,COMPLETE
103,103,0.3317554114662774,2023-06-22 00:09:36.376085,2023-06-22 00:09:56.167768,0 days 00:00:19.791683,23.33957332717585,,Bayesian,,4,Depthwise,2.487223294716852,0.028010443632534444,,39,56.51659726162631,,COMPLETE
31,31,0.3317737474133969,2023-06-21 23:35:21.540991,2023-06-21 23:35:33.062961,0 days 00:00:11.521970,28.216925367189233,,Bayesian,,4,Depthwise,0.9717351190674369,0.05479563891052806,,40,48.680174715337415,,COMPLETE
249,249,0.3318519530702617,2023-06-22 01:05:00.387910,2023-06-22 01:05:10.870692,0 days 00:00:10.482782,41.569157873565175,,Bayesian,,4,Depthwise,5.29762725070449,0.11149110206506214,,50,72.53121815646138,,COMPLETE
195,195,0.33186043530616516,2023-06-22 00:47:07.032586,2023-06-22 00:47:18.404664,0 days 00:00:11.372078,41.83749362525849,,Bayesian,,4,Lossguide,3.571800972934358,0.07330599588098795,126.0,34,81.05335509699754,,COMPLETE
360,360,0.3319300280820112,2023-06-22 01:40:04.140004,2023-06-22 01:40:17.744351,0 days 00:00:13.604347,24.382680989761717,,Bayesian,,4,Lossguide,3.9216438544719123,0.05388882364863765,45.0,40,78.78222425769452,,COMPLETE
33,33,0.3319741805420143,2023-06-21 23:35:45.481449,2023-06-21 23:36:22.939375,0 days 00:00:37.457926,34.7122853980865,,Bayesian,,5,Depthwise,25.620330028042588,0.035099403771514034,,39,59.45073247865349,,COMPLETE
278,278,0.33198505997122135,2023-06-22 01:13:36.286212,2023-06-22 01:14:02.941401,0 days 00:00:26.655189,42.80241749425399,,Bayesian,,4,Lossguide,31.09327261838338,0.043377417849804936,122.0,42,72.3129029773458,,COMPLETE
269,269,0.33208523200215256,2023-06-22 01:10:50.896521,2023-06-22 01:11:09.631109,0 days 00:00:18.734588,39.83487145339039,,Bayesian,,4,Lossguide,12.338822467433246,0.06096575827407938,27.0,30,77.32775317906827,,COMPLETE
449,449,0.33209294913940796,2023-06-22 02:06:35.165941,2023-06-22 02:06:45.463216,0 days 00:00:10.297275,34.516608912835856,,Bayesian,,4,Depthwise,5.051303896012794,0.08704997765299427,,66,49.38301092123907,,COMPLETE
173,173,0.3323578222394014,2023-06-22 00:37:53.390750,2023-06-22 00:38:18.199072,0 days 00:00:24.808322,38.88940511324877,,Bayesian,,4,Lossguide,47.88646173362205,0.07443645085703203,107.0,36,80.02526824931725,,COMPLETE
161,161,0.3323801958736712,2023-06-22 00:32:56.161021,2023-06-22 00:33:24.739322,0 days 00:00:28.578301,37.45656865918644,,Bayesian,,4,Lossguide,4.315493826781672,0.024965269489497274,115.0,31,74.40069189274266,,COMPLETE
246,246,0.33238992090880415,2023-06-22 01:04:13.862659,2023-06-22 01:04:39.130159,0 days 00:00:25.267500,35.61443664345031,,Bayesian,,4,Lossguide,8.528663101725204,0.028820276385664093,115.0,39,55.407588168954376,,COMPLETE
197,197,0.33242838016681336,2023-06-22 00:47:43.383051,2023-06-22 00:48:16.644633,0 days 00:00:33.261582,39.72961670363954,,Bayesian,,4,Lossguide,11.723616210005066,0.024655898445683264,120.0,31,84.31713846669766,,COMPLETE
292,292,0.33246975761731573,2023-06-22 01:17:34.029068,2023-06-22 01:17:46.953378,0 days 00:00:12.924310,46.204038669991704,,Bayesian,,4,Lossguide,0.6382397209938961,0.0609089070032089,64.0,36,45.50060884248265,,COMPLETE
312,312,0.3325478305101779,2023-06-22 01:24:25.148945,2023-06-22 01:24:36.194922,0 days 00:00:11.045977,25.915126597992028,,Bayesian,,4,Lossguide,4.840954227728471,0.09549872724674595,50.0,24,20.91864141377306,,COMPLETE
370,370,0.33255318337998,2023-06-22 01:44:16.865195,2023-06-22 01:44:34.972765,0 days 00:00:18.107570,28.417071522855004,,Bayesian,,4,Lossguide,14.803313962747628,0.0611466709377169,99.0,31,12.255972499833547,,COMPLETE
490,490,0.33259248914970946,2023-06-22 02:18:26.196300,2023-06-22 02:19:13.189792,0 days 00:00:46.993492,35.270129881125904,,Bayesian,,10,Lossguide,4.164907048629084,0.013315276406107248,116.0,63,78.10694726054744,,COMPLETE
62,62,0.3326435763559444,2023-06-21 23:49:32.074966,2023-06-21 23:50:13.231515,0 days 00:00:41.156549,37.60533621555394,,Bayesian,,4,Depthwise,12.729517160450385,0.01861223606155519,,23,80.52388016715145,,COMPLETE
477,477,0.3327382344749586,2023-06-22 02:14:58.651668,2023-06-22 02:15:46.713410,0 days 00:00:48.061742,40.24132592817805,,Bayesian,,4,Lossguide,14.467105314559394,0.009664683265134116,51.0,39,16.163659712977417,,COMPLETE
235,235,0.33276224089576595,2023-06-22 01:01:55.543655,2023-06-22 01:02:09.990617,0 days 00:00:14.446962,32.63953996145202,,Bayesian,,4,Depthwise,6.442636458339056,0.05354519089439186,,43,78.7033408107571,,COMPLETE
349,349,0.3330324085586419,2023-06-22 01:36:24.589261,2023-06-22 01:36:34.059190,0 days 00:00:09.469929,43.994113834007194,,Bayesian,,4,Lossguide,10.695629578179126,0.12760024013822283,117.0,52,22.66799500200158,,COMPLETE
85,85,0.33309017588692896,2023-06-22 00:00:34.677272,2023-06-22 00:01:15.741232,0 days 00:00:41.063960,30.615038437942005,,Bayesian,,4,Depthwise,32.01891661229574,0.015494695831124675,,50,69.1271540511096,,COMPLETE
425,425,0.33322023231780123,2023-06-22 01:59:01.521181,2023-06-22 01:59:23.385620,0 days 00:00:21.864439,41.02895946379005,,Bayesian,,4,Lossguide,2.323127813852362,0.03714147235690184,89.0,16,7.954135144633887,,COMPLETE
280,280,0.33325925826928854,2023-06-22 01:14:18.535905,2023-06-22 01:14:38.475509,0 days 00:00:19.939604,41.07393700792259,,Bayesian,,4,Depthwise,11.749084570483715,0.04783514088134582,,37,69.65338039420017,,COMPLETE
239,239,0.33337959940484135,2023-06-22 01:02:33.410962,2023-06-22 01:02:41.377044,0 days 00:00:07.966082,38.39317851739368,,Bayesian,,4,Depthwise,2.6725757542298982,0.11653553041405333,,43,74.00970617379961,,COMPLETE
32,32,0.333466364357165,2023-06-21 23:35:33.063636,2023-06-21 23:35:45.480814,0 days 00:00:12.417178,39.01068512294312,,Bayesian,,4,Depthwise,1.5139001257992881,0.056132723569534596,,38,51.46524178905145,,COMPLETE
289,289,0.33347207575705173,2023-06-22 01:16:50.456562,2023-06-22 01:17:00.248061,0 days 00:00:09.791499,45.610968137556185,,Bayesian,,4,Lossguide,0.9083108368432601,0.09172748528567536,116.0,32,59.38891886864374,,COMPLETE
223,223,0.3334876599754599,2023-06-22 00:56:25.800457,2023-06-22 00:56:59.641321,0 days 00:00:33.840864,34.783547694132935,,Bayesian,,4,Lossguide,44.6128006536793,0.0560974138977288,113.0,20,73.6235807967718,,COMPLETE
132,132,0.3334886011782223,2023-06-22 00:22:37.188054,2023-06-22 00:23:00.856907,0 days 00:00:23.668853,40.019322399152244,,Bayesian,,4,Lossguide,4.147385898654509,0.027103676703103277,122.0,41,70.74292620870887,,COMPLETE
352,352,0.333645001506608,2023-06-22 01:36:56.280256,2023-06-22 01:37:06.422383,0 days 00:00:10.142127,38.17666391298536,,Bayesian,,4,Depthwise,4.9310500178451395,0.08641965494339916,,39,26.086330357964506,,COMPLETE
34,34,0.3336532899974376,2023-06-21 23:36:22.939997,2023-06-21 23:36:52.843202,0 days 00:00:29.903205,34.8710012741637,,Bayesian,,5,Depthwise,16.5505826763579,0.03716535625506537,,37,58.33979583837544,,COMPLETE
80,80,0.33372571128643796,2023-06-21 23:57:50.911574,2023-06-21 23:58:53.374560,0 days 00:01:02.462986,35.71935417116357,,Bayesian,,10,Depthwise,89.44075727277351,0.035941112014549935,,61,61.40504514908123,,COMPLETE
311,311,0.33377905618733145,2023-06-22 01:23:44.174034,2023-06-22 01:24:25.148156,0 days 00:00:40.974122,20.458406214664024,,Bayesian,,4,Lossguide,99.04491919592718,0.03259352996774418,122.0,44,12.45931370389809,,COMPLETE
302,302,0.33378069494451185,2023-06-22 01:20:17.653538,2023-06-22 01:20:30.049510,0 days 00:00:12.395972,37.68567036247426,,Bayesian,,4,Lossguide,9.628010254439584,0.11295785939314115,55.0,37,18.97171870366988,,COMPLETE
183,183,0.3338039377453925,2023-06-22 00:41:29.438508,2023-06-22 00:41:56.863768,0 days 00:00:27.425260,44.80641239743094,,Bayesian,,4,Lossguide,34.94919392029438,0.045422989488949655,104.0,41,44.39013456365913,,COMPLETE
41,41,0.33386716966159086,2023-06-21 23:39:50.023985,2023-06-21 23:40:04.735467,0 days 00:00:14.711482,17.667884909559046,,Bayesian,,4,Depthwise,5.436901378152156,0.03914951672477316,,62,54.93462710593101,,COMPLETE
285,285,0.3339312359881465,2023-06-22 01:15:38.198502,2023-06-22 01:15:53.640791,0 days 00:00:15.442289,33.08004897352428,,Bayesian,,4,Depthwise,20.08218674115932,0.08073729870246445,,44,67.00165109945816,,COMPLETE
